"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Nap1l5",2.17602760175488e-24,-2.97091510802012,0.503,0.957,4.11095134523533e-20
"Prkca",5.17074272132992e-24,-2.83241655975882,0.322,0.891,9.76856714913649e-20
"Zbtb7a",9.00887828870992e-23,-3.02203095924372,0.143,0.761,1.70195728630308e-18
"Ybx1",7.58420171085795e-20,2.97486528137834,0.901,0.413,1.43280738721528e-15
"H3f3b",4.31657402323501e-18,1.60724702725885,0.978,0.826,8.15487164469558e-14
"Aldoa",7.96963449913671e-18,-1.68487143048643,0.71,0.978,1.50562334957691e-13
"Mef2c",9.85803986417617e-17,1.2703205269498,0.997,0.978,1.86238089114016e-12
"Cbx6",3.02663183444498e-16,-2.19660013450225,0.242,0.804,5.71791286163346e-12
"Thra",7.62881747442025e-16,1.28775512294421,0.981,0.957,1.44123619726747e-11
"Actg1",2.24537644450081e-13,1.10007392631134,1,0.978,4.24196517895093e-09
"Ring1",3.09259516840758e-13,-2.54499965117372,0.08,0.478,5.84253079215559e-09
"Nr3c1",2.4151452539239e-12,-2.40841061788924,0.115,0.522,4.56269241371303e-08
"App",2.9031206967881e-11,-1.2877611266802,0.831,1,5.48457562037208e-07
"Tspyl4",1.09489353074011e-10,-1.46519953521048,0.51,0.891,2.06847285827421e-06
"Casz1",1.244430311122e-10,-2.45529930594069,0.051,0.348,2.35097774377167e-06
"Rit2",1.47608369582232e-10,-1.69271850227275,0.255,0.717,2.78861731814753e-06
"Lsm11",2.24474514466359e-10,5.05928818232765,0.548,0.022,4.24077252729846e-06
"Pak1",3.53481362435591e-10,-1.12302620971075,0.637,0.957,6.67796989913319e-06
"H3f3a",3.80773359007148e-10,0.968872204611556,0.968,0.913,7.19357029836303e-06
"Gnas",3.82621866086062e-10,-1.17091941081366,0.879,0.978,7.22849229409788e-06
"Fus",7.88998825948261e-10,-1.32883642334152,0.643,0.935,1.49057658198145e-05
"Ccnd2",1.0353438187008e-09,-2.76910880807106,0.045,0.304,1.95597154228954e-05
"Nap1l2",1.42109453144463e-09,-2.09694110475287,0.153,0.543,2.68473178880519e-05
"Jade1",1.48801556550515e-09,-1.76065221100529,0.166,0.587,2.81115900635233e-05
"Ptma",1.55483130694939e-09,0.958866144492427,0.971,1,2.93738730508879e-05
"Foxp1",3.16925799129089e-09,0.902288649180628,0.978,0.891,5.98736219714675e-05
