"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cenpa",5.03861623694291e-55,2.47795271619386,0.617,0.09,9.51895379483254e-51
"H3f3b",4.52837477629354e-45,1.45915068556623,1,0.889,8.55500562737375e-41
"Top2a",9.13165813716762e-45,1.55465374459128,0.682,0.129,1.72515285527371e-40
"Aurkb",6.55949121144656e-43,3.00472850102517,0.402,0.047,1.23921907966648e-38
"Cdk1",4.57279983459519e-42,3.30472877358581,0.43,0.059,8.63893344751723e-38
"Hmgb2",1.45413900440948e-40,2.07057266411694,0.832,0.295,2.74715940713039e-36
"Cks2",6.008382729421e-40,1.98697838493538,0.589,0.111,1.13510366524221e-35
"Dnajc9",3.41470482612995e-34,2.05965908364526,0.626,0.144,6.4510603575247e-30
"Ran",4.47332363985473e-31,1.60611690830179,0.916,0.503,8.45100302041355e-27
"Mki67",9.6207670840634e-31,1.95502413886012,0.477,0.092,1.81755531752126e-26
"Sox9",4.48164157872567e-29,2.44992175786883,0.374,0.062,8.46671727052854e-25
"Hmgn1",5.85117500210946e-26,1.48945291694587,0.897,0.517,1.10540398139852e-21
"H1f0",1.08147542317708e-24,1.58930330699673,0.729,0.255,2.04312336946613e-20
"Nucks1",6.9809380720023e-23,1.4757907569098,0.804,0.377,1.31883882056268e-18
"Mef2c",2.76237613014453e-22,3.38696324559994,0.318,0.06,5.21868098506904e-18
"Ptma",3.89563286268435e-22,0.978216107255055,0.991,0.862,7.35962960418327e-18
"Kif22",2.06574830131293e-21,1.82334405630329,0.336,0.065,3.90261169084038e-17
"Tmpo",2.50203716950873e-21,1.57036399636383,0.654,0.229,4.72684862063589e-17
"Smc2",9.32452209152121e-21,1.5416639462548,0.533,0.154,1.76158871353019e-16
"Dek",1.37779394908441e-19,1.41415802289343,0.738,0.305,2.60292832861027e-15
"Incenp",1.85745436593403e-18,2.13475116902957,0.271,0.051,3.50910278812256e-14
"Ccnt2",2.91697996677521e-16,-2.39229929777402,0.215,0.589,5.51075855323172e-12
"Smc4",3.24747703994463e-16,1.38174426160255,0.449,0.135,6.1351336238634e-12
"Ybx1",2.13564530842234e-15,1.23550285364184,0.72,0.374,4.03466111667149e-11
"Hmgn2",3.46637101007497e-14,1.03769595727957,0.729,0.376,6.54866811223364e-10
"Banf1",1.67333846042081e-13,1.07509688444208,0.682,0.316,3.161271019427e-09
"Tipin",4.79590700341862e-13,1.32152078399362,0.477,0.174,9.06042751085845e-09
"Chtop",6.31482600554497e-13,1.09999756323887,0.72,0.344,1.19299692896755e-08
"Lmnb1",1.26524195510155e-12,1.24841706868824,0.364,0.111,2.39029510157784e-08
"Anp32e",2.76354894108505e-12,1.24840068245901,0.542,0.218,5.22089665949787e-08
"Cdk4",3.9191072416843e-12,0.949468210462735,0.813,0.438,7.40397740098997e-08
"Nudt21",1.36959883036926e-11,1.06114826045938,0.514,0.199,2.5874461103336e-07
"Sox10",7.21547114315361e-11,-1.30051292320894,0.449,0.672,1.36314680836458e-06
"Hjurp",1.97074002217971e-10,0.883345055601752,0.505,0.207,3.72312204990191e-06
"Egr1",2.13212639718442e-10,1.10213694548501,0.355,0.124,4.0280131895608e-06
