"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Zbtb18",0,-2.90967922404989,0.242,0.923,0
"Satb2",0,-3.29401824668714,0.104,0.645,0
"Bcl11b",0,5.72974187310096,0.534,0.02,0
"Arx",0,6.82732538181671,0.512,0.007,0
"Bhlhe22",0,-3.75136931786131,0.068,0.567,0
"Enc1",0,-2.18236948972236,0.274,0.74,0
"Ppargc1a",0,3.50759492102178,0.548,0.102,0
"Foxp1",0,-2.52585159681534,0.353,0.794,0
"Plk2",0,-1.89140412220192,0.27,0.667,0
"Nap1l5",0,1.48400162052789,0.833,0.567,0
"Mef2c",0,-1.0983788708848,0.951,1,0
"Tcf4",0,1.05742932829325,0.997,0.975,0
"Banp",3.93340650610009e-307,-2.04046619521925,0.186,0.539,7.4309915713243e-303
"Mef2a",3.15943851970147e-154,1.08758904022003,0.622,0.429,5.96881125142001e-150
"Lsm11",4.04201298388686e-108,-1.00227951513467,0.355,0.546,7.63617092915906e-104
