"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Dlx1",4.48466785244143e-103,8.32174158655528,0.672,0.002,8.47243450683236e-99
"Meg3",2.18183290534465e-102,6.33437139284559,1,0.185,4.12191872477711e-98
"Ndn",3.96693150575471e-100,4.45939422454138,0.828,0.041,7.4943270006718e-96
"App",1.66787549809967e-97,4.38790347795103,0.922,0.1,3.15095039100989e-93
"Nap1l5",1.35974632683185e-96,4.41482169836103,1,0.198,2.56883276065074e-92
"Basp1",1.1154684336245e-95,4.32559220910791,0.852,0.059,2.1073429648034e-91
"Tspyl4",2.10576434042629e-95,4.03735304850323,0.875,0.07,3.97820999193334e-91
"Bcl11b",5.77806257393609e-89,10.7019331244302,0.578,0,1.09159158146801e-84
"Bend6",4.38729024022024e-79,4.91600191540761,0.617,0.019,8.28846872182407e-75
"Chd3",4.48145720836047e-77,3.42400050358154,0.844,0.093,8.4663689580346e-73
"Bcl11a",8.95828582972485e-74,5.78480145626741,0.531,0.008,1.69239935895162e-69
"Actl6b",2.3837689041828e-70,4.45941295397258,0.555,0.016,4.50341621378215e-66
"Morf4l2",1.93215935618198e-69,2.90752303882657,0.914,0.179,3.650235455699e-65
"Gnas",1.77530601274739e-68,3.02911545417492,0.984,0.308,3.35390811928237e-64
"Maged1",2.87647304385883e-64,3.13533839231159,0.82,0.115,5.43423287445811e-60
"Cbx6",2.06206538555941e-63,2.78534858518476,0.828,0.11,3.89565392639883e-59
"Trim37",7.35579968496955e-59,3.10936580820129,0.633,0.053,1.38965767648445e-54
"Nfix",9.16238776107326e-59,2.79101686896627,0.852,0.177,1.73095829582196e-54
"Plk2",2.59030237678495e-57,4.20579913553981,0.523,0.029,4.89359925022213e-53
"Prkcb",3.05347169087538e-56,3.37379605015351,0.625,0.059,5.76861871840177e-52
"Nap1l3",1.19965384733954e-55,3.56668340646823,0.5,0.024,2.26638604839386e-51
"Thra",1.65269794644526e-55,2.37762828249026,0.938,0.217,3.12227696042439e-51
"Mef2c",1.97901497138098e-54,2.39376019565329,0.906,0.204,3.73875508393294e-50
"Hdac11",5.5930073649291e-53,3.31982446941423,0.516,0.032,1.05663095138241e-48
"Pink1",8.90339102581298e-53,2.94716530139973,0.641,0.07,1.68202863259659e-48
"Spin1",4.22409883111767e-50,3.05960077481054,0.555,0.048,7.9801675117475e-46
