"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Bcl11b",0,7.58349412790448,0.946,0.02,0
"Fezf2",0,3.98323846624465,0.901,0.142,0
"Tle4",0,5.61511822952092,0.78,0.041,0
"Tshz3",1.42639958024704e-229,3.54550368471632,0.685,0.106,2.6947540870027e-225
"Mef2c",3.50917223603349e-150,-1.35984137157958,0.997,1,6.62952818831447e-146
"Zbtb18",1.45931790480066e-64,-1.28559073993001,0.608,0.923,2.7569433857494e-60
"Gpx1",1.46943497952527e-51,1.31988790643589,0.806,0.52,2.77605656331914e-47
"Id2",2.91201230936253e-48,-2.4514973339217,0.306,0.673,5.5013736548477e-44
"Satb1",1.32753392850416e-45,1.20260754201415,0.812,0.531,2.50797709773006e-41
"Banp",4.06172077495831e-44,-2.64958196735313,0.121,0.539,7.67340288805124e-40
"Cbx5",1.66253228789812e-25,1.1125626814918,0.637,0.432,3.14085599829713e-21
"Ctnnb1",2.87641736458273e-23,1.24002808726643,0.548,0.326,5.4341276851697e-19
"Satb2",3.15747155493349e-23,-1.06319360719113,0.331,0.645,5.96509526158035e-19
"Glyr1",2.10148544279592e-21,1.18204978008526,0.586,0.387,3.97012629853004e-17
"Atxn1",1.66455198213622e-15,-1.05627510404194,0.271,0.516,3.14467160465175e-11
