"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Prkcb",0,-2.14259456628374,0.188,0.615,0
"Nap1l5",0,-1.85581961266587,0.19,0.567,0
"Nsmf",0,-1.51134836632789,0.289,0.663,0
"App",0,-1.29836551926072,0.459,0.83,0
"Lsm11",0,-1.97956062963785,0.18,0.546,0
"Cdk4",0,2.07935372245051,0.733,0.367,0
"Prmt1",0,1.93450853949729,0.775,0.415,0
"Smyd2",0,-1.39569399677473,0.275,0.612,0
"Cdkn1c",0,5.55653751522726,0.326,0.012,0
"Hmgn3",0,-1.18517794589887,0.592,0.898,0
"Sirt3",0,-1.67495410963391,0.155,0.456,0
"Plcb1",0,-1.0047237078889,0.301,0.595,0
"Smarcb1",0,1.77406365680591,0.539,0.259,0
"Hif1a",0,-1.19192330938496,0.242,0.518,0
"Satb1",0,-1.14326583572209,0.257,0.531,0
"Bend6",0,-0.822250341532155,0.495,0.767,0
"Dhx30",0,-0.809389727464702,0.431,0.703,0
"Gnas",0,-0.854161117008181,0.54,0.809,0
"Trim37",0,-1.08006326719505,0.243,0.501,0
"Xist",0,-1.00559210217038,0.336,0.587,0
"Hdac2",0,1.39320963541469,0.739,0.502,0
"Apex1",0,1.66736142562511,0.471,0.234,0
"Nasp",0,1.67778565678645,0.466,0.234,0
"Brd3",0,1.4763185304951,0.528,0.306,0
"Smc3",0,1.55742904323658,0.447,0.233,0
"Trp53",0,3.03148964084444,0.261,0.049,0
"Ppp3ca",0,-1.02086446423668,0.742,0.953,0
"Meg3",0,-2.08951564067018,0.801,0.999,0
"Fbl",0,1.21389967012332,0.536,0.35,0
"Ran",0,1.30007869505526,0.883,0.698,0
"Prdx1",0,0.89509689866308,0.742,0.559,0
"Nono",0,1.13198572908585,0.683,0.505,0
"Cbx1",0,1.12581250855681,0.64,0.467,0
"Maged1",0,1.12113106265579,0.66,0.501,0
"Fus",0,0.993510772543506,0.755,0.618,0
"Hnrnpk",0,1.13970878738094,0.884,0.759,0
"Npm1",0,1.14352147206264,0.904,0.79,0
"Zeb2",0,1.18809157411834,0.86,0.748,0
"Ddx5",0,1.02603191718557,0.881,0.778,0
"Gpx4",0,-0.740689423659128,0.883,0.983,0
"Bcl11a",0,0.835454761968813,0.843,0.747,0
"Hmgn1",0,0.949286330838744,0.791,0.702,0
"Hnrnpa2b1",0,0.928110075422309,0.902,0.829,0
"Nfix",0,1.05526617964763,0.919,0.846,0
"Mef2c",0,-0.795253101762365,0.934,1,0
"Basp1",0,-0.464714144680022,0.925,0.983,0
"H3f3a",0,1.48285936447169,0.998,0.963,0
"Tcf4",0,0.549428023997816,0.97,0.975,0
"Ptma",0,1.67355103792386,1,0.996,0
"H3f3b",0,0.844229357272592,1,0.998,0
"Actb",0,0.463574284845636,0.996,0.995,0
"Actg1",0,1.07131949046821,0.998,0.998,0
"Dnmt3a",8.34050070172121e-300,-1.09949056236524,0.188,0.414,1.57568739256917e-295
"Rbbp4",1.72163967020557e-296,1.50441816469617,0.435,0.235,3.25252166495237e-292
"Prmt8",1.53369857688558e-295,-1.26551752875452,0.157,0.367,2.89746335145224e-291
"Sap30",4.22746729165579e-295,2.08509783704633,0.29,0.097,7.98653120739611e-291
"Ndn",1.17207761734846e-293,0.755669531403153,0.719,0.604,2.2142890346947e-289
"Rbmxl1",9.50571419830102e-284,1.20472503923072,0.515,0.332,1.79581952634303e-279
"Jun",1.25003723514843e-280,2.37892642777732,0.29,0.106,2.3615703446424e-276
"Ing2",3.11752431410393e-279,-1.24937054125775,0.128,0.323,5.88962693420515e-275
"Aldoa",7.36001023490082e-271,-0.786527635648156,0.472,0.691,1.39045313357746e-266
"Vps72",1.97617846760291e-270,1.4389366854179,0.424,0.233,3.73339636099542e-266
"Apbb1",1.75001310144631e-266,-0.634933198242322,0.528,0.761,3.30612475125237e-262
"Znhit1",1.89184383152564e-266,-0.753999450502975,0.416,0.654,3.57407136651823e-262
"Sfr1",4.57074235933453e-266,0.701115156207834,0.745,0.659,8.63504646525479e-262
"Naa60",6.11524844143001e-266,-1.08188497028303,0.171,0.376,1.15529273555496e-261
"Banp",1.3969440107935e-256,-0.881322716168578,0.311,0.539,2.63910662519109e-252
"Atxn1",9.9070662839043e-255,-0.851249434276025,0.286,0.516,1.8716429623552e-250
"Bmyc",7.00671236112137e-254,-0.615048404320679,0.558,0.784,1.32370809926305e-249
"Mef2a",1.25504141175438e-240,-0.944691442192383,0.221,0.429,2.37102423508637e-236
"Nap1l4",4.52321080609057e-237,1.06409845395826,0.53,0.374,8.5452498548663e-233
"Smarce1",2.39432058206905e-233,1.00227408577471,0.562,0.423,4.52335044364486e-229
"Mllt3",3.5589275616214e-229,1.48556975530124,0.401,0.23,6.72352594941514e-225
"Sin3b",5.49902665354775e-225,1.02254980139038,0.517,0.356,1.03887611538824e-220
"Nrip1",6.75330475500113e-223,-1.15235904595756,0.179,0.362,1.27583433431481e-218
"Kdm5b",3.60265973084334e-212,1.22423044798338,0.436,0.274,6.80614476350923e-208
"Tcp1",3.76203628572501e-211,0.703830887005765,0.693,0.625,7.10723895099169e-207
"Csnk2b",2.92631772647024e-210,0.991490106601774,0.51,0.355,5.52839944884758e-206
"Set",7.13665311238638e-207,0.60687785903203,0.765,0.727,1.34825650599204e-202
"Smarca4",9.32759187649332e-200,1.00705544409512,0.508,0.366,1.76216865730712e-195
"Smc1a",2.62905680021719e-194,1.52938339592686,0.316,0.159,4.96681410697032e-190
"Sf3b1",6.06287418487907e-192,0.794659823902906,0.639,0.548,1.14539819100735e-187
"Rbmx",1.64769083195785e-189,1.21488360704391,0.415,0.262,3.11281751973477e-185
"Thap7",7.00749880051368e-188,-1.00334815243641,0.136,0.295,1.32385667339304e-183
"Pole4",9.12768476551448e-184,-0.555609718188966,0.548,0.747,1.724402205901e-179
"Dpf1",7.80686263815949e-183,1.11753040551226,0.433,0.284,1.47487248960109e-178
"Tlk1",3.20934152132064e-181,-1.05495865759065,0.13,0.282,6.06308800207895e-177
"Rfx3",6.869128193056e-181,-1.02480656604176,0.163,0.324,1.29771569823214e-176
"Ssrp1",6.75198654029227e-174,1.10472900178891,0.426,0.284,1.27558529719202e-169
"Satb2",7.36541679159966e-170,0.648225246083404,0.701,0.645,1.39147454026901e-165
"Cops5",1.77207007330631e-168,0.93790394047822,0.48,0.343,3.34779478249027e-164
"Chrac1",5.63334124540063e-163,-0.874667596509545,0.142,0.293,1.06425082808109e-158
"Srpk2",5.4649363462469e-161,-0.419549368677351,0.646,0.821,1.03243577453296e-156
"Ruvbl1",2.12059696326878e-158,1.52197280150067,0.265,0.129,4.00623178300738e-154
"Snw1",1.27655561206639e-157,1.21765994258935,0.354,0.214,2.41166886231583e-153
"Uba1",1.17650653659707e-154,0.931533419034637,0.488,0.371,2.22265614893919e-150
"Pink1",1.33429590131142e-151,-0.622901156230928,0.288,0.469,2.52075181675754e-147
"Park7",1.78749414212406e-146,0.400302865882622,0.814,0.782,3.37693393330078e-142
"Top1",2.0313430155826e-145,0.489588056182405,0.801,0.786,3.83761322503865e-141
"Gsk3a",3.07831294322428e-142,-0.851403136316168,0.143,0.281,5.8155488123393e-138
"Acin1",1.98693613509233e-140,0.987680591145218,0.439,0.316,3.75371974641642e-136
"Rsbn1",2.71343166907391e-134,1.22914679808029,0.323,0.196,5.12621510921444e-130
"Nudt21",3.86213208395444e-133,0.854794066542986,0.487,0.375,7.29633993300674e-129
"Htra2",6.86116227096237e-133,-0.71628381546658,0.197,0.345,1.29621077623021e-128
"Vcp",4.78527351260053e-131,0.62639887684837,0.631,0.569,9.04033872000491e-127
"Nucks1",4.8609178236323e-130,-0.368219533374166,0.685,0.844,9.18324595240613e-126
"Nap1l1",3.87948852904104e-127,0.514756148423155,0.717,0.669,7.32912972906433e-123
"Naa50",2.74430261706756e-126,-0.569221225123159,0.289,0.454,5.18453650416403e-122
"Atf2",5.53421217923723e-126,-0.59144586653271,0.244,0.403,1.0455233649015e-121
"Hp1bp3",6.42269017848572e-126,0.716467302556304,0.566,0.485,1.21337462851952e-121
"Kdm6b",3.16965483129454e-125,1.17803307573356,0.322,0.197,5.98811190728164e-121
"Fmr1",2.60168149013138e-123,-0.692884810411307,0.175,0.314,4.9150966711562e-119
"Foxp1",7.96534654193192e-123,-0.365736948586369,0.612,0.794,1.50481326870178e-118
"Mycn",6.52338831014462e-121,1.20185175349352,0.319,0.2,1.23239851955252e-116
"Ing4",2.98313143421468e-120,1.14796554045378,0.327,0.207,5.63573190551837e-116
"Tspyl4",2.42991277056444e-116,-0.482680835453423,0.323,0.491,4.59059120615033e-112
"Arid4b",6.02572077733777e-114,0.985729433548958,0.402,0.293,1.13837916925465e-109
"Auts2",3.96864948251946e-113,0.729674674846539,0.558,0.484,7.49757260237577e-109
"Cggbp1",7.80028876865993e-112,-0.548871300498488,0.237,0.386,1.47363055417523e-107
"Ddx1",2.06790591776165e-110,1.04880951725255,0.34,0.225,3.90668785983531e-106
"Prkca",2.02538616388075e-107,-0.603609592110823,0.187,0.32,3.8263595408035e-103
"Atrn",1.76008732074293e-105,-0.628959434293311,0.181,0.31,3.32515696634754e-101
"Npm3",4.55686835701961e-101,0.759768417664931,0.457,0.364,8.60883570008145e-97
"Dnajc9",7.87908031143376e-98,1.18050499085945,0.257,0.153,1.48851585243607e-93
"Trip12",1.10451718308696e-94,-0.633012685841077,0.152,0.267,2.08665386228789e-90
"Ash2l",2.41504312259589e-93,1.20355565796045,0.251,0.151,4.56249946720816e-89
"Phf20",3.24340397887657e-92,0.790684975446304,0.428,0.335,6.12743879689362e-88
"Clock",8.60524285040077e-92,-0.582754229969921,0.182,0.303,1.62570247929771e-87
"Spin1",3.90914581132325e-91,-0.401251254522424,0.373,0.53,7.38515826675188e-87
"Smarcc1",5.02835703359421e-90,0.91043202330964,0.392,0.301,9.49957210786618e-86
"Coq7",2.36818130502723e-89,-0.512576250885463,0.204,0.33,4.47396812145744e-85
"Scmh1",1.32437338053584e-88,-0.590336710950171,0.166,0.28,2.50200619050831e-84
"Alkbh1",2.014842928475e-88,-0.474592046184295,0.235,0.367,3.80644126047496e-84
"Hmgn2",1.14809807957861e-85,-0.360781154546195,0.448,0.61,2.16898689193991e-81
"Safb",2.40072264195355e-85,1.02728078282599,0.286,0.188,4.53544521517864e-81
"Mphosph8",2.95109323107184e-85,0.824455473113939,0.447,0.367,5.57520533214092e-81
"Ctcf",1.00790519478298e-84,0.988078494697541,0.305,0.208,1.90413449398401e-80
"Akirin1",1.73621805508608e-84,-0.508398576906745,0.198,0.316,3.28006314966862e-80
"Wdr13",1.23593107426229e-83,-0.479413838520811,0.239,0.366,2.33492098549633e-79
"Arid1a",2.28947699284926e-81,0.799320625358241,0.416,0.334,4.32527993489081e-77
"Gtf2f1",4.25116017598026e-81,1.05274078666748,0.265,0.17,8.0312918044619e-77
"Gatad1",1.28896090470176e-80,-0.615291953138084,0.148,0.253,2.43510494116257e-76
"Trim27",2.79969966330621e-80,1.05221781362369,0.263,0.169,5.28919260391808e-76
"Hdgf",1.71357044677165e-78,-0.379319868898571,0.365,0.509,3.237277288041e-74
"Atxn7l3",1.01433265419627e-77,-0.601437983827508,0.149,0.25,1.9162772503076e-73
"Tpr",1.80545687545172e-77,0.612917928064933,0.515,0.447,3.41086912910338e-73
"Zmynd11",1.75771370690135e-76,-0.376429510337177,0.334,0.478,3.32067273507804e-72
"Chtop",7.68037404583667e-75,-0.314381735368606,0.494,0.65,1.45097626473946e-70
"Bptf",1.06457453139378e-74,0.778231220347712,0.404,0.323,2.01119420470914e-70
"Sirt2",5.52612725722388e-74,0.829063912106198,0.363,0.276,1.04399596143474e-69
"Bag6",8.45126168567073e-74,0.995468254727978,0.264,0.174,1.59661235765691e-69
"Bhlhe22",1.04072088190842e-72,-0.399852912706808,0.432,0.567,1.9661298901014e-68
"Rnf4",4.85783704644306e-71,-0.402317340024802,0.282,0.408,9.17742574814023e-67
"Cux1",3.01406522018839e-70,0.557492204915985,0.544,0.493,5.6941720139799e-66
"Chd5",2.08672112627337e-69,-0.476567903854727,0.158,0.258,3.94223355175566e-65
"Tonsl",1.53957801498188e-67,0.40004457900732,0.638,0.605,2.90857078590376e-63
"Gsk3b",2.32126009280215e-67,-0.257416264509837,0.828,0.925,4.38532456732182e-63
"Coprs",5.41397587993852e-66,-0.359946906521587,0.299,0.426,1.02280832323799e-61
"Wac",2.53443207522382e-65,-0.298062254735085,0.391,0.533,4.78804907651284e-61
"Nap1l3",5.64093514873811e-65,-0.468450226984156,0.169,0.268,1.0656854682996e-60
"Skil",7.22301500201172e-65,-0.53261532588505,0.159,0.255,1.36457199418005e-60
"Dyrk1a",6.16501980030446e-61,-0.465706963502452,0.166,0.26,1.16469554067352e-56
"Klhdc3",1.49466655435185e-60,-0.313964310777966,0.379,0.509,2.82372405448152e-56
"Usp22",1.87961523848135e-60,-0.271838276962983,0.585,0.723,3.55096910853896e-56
"Zfp462",3.06437854533309e-60,0.680696980939196,0.451,0.389,5.78922394784327e-56
"Mcrs1",4.39421570752976e-60,-0.281569903943482,0.538,0.684,8.30155231466522e-56
"Letmd1",1.24066450734934e-57,-0.444622998607081,0.165,0.256,2.34386338728437e-53
"Phf14",4.42147777699205e-55,-0.310812923970004,0.345,0.468,8.35305581629339e-51
"Ehmt1",4.43709847310879e-55,0.827457459542337,0.305,0.231,8.38256643539712e-51
