"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ccnd2",1.03267099964427e-214,4.61853325868173,0.946,0.15,1.95092205252795e-210
"H3f3b",3.6882974933109e-202,1.97191029565403,1,0.75,6.96793162436296e-198
"H3f3a",3.01975399554927e-182,2.07991249141577,0.984,0.64,5.70491924839167e-178
"Actg1",6.27398064323622e-162,1.79730777744579,0.987,0.809,1.18528042312019e-157
"Hmgn1",1.43789251786368e-140,2.3323595064489,0.91,0.337,2.71646654474806e-136
"Ptma",7.18687244295498e-139,1.78470858329876,0.982,0.748,1.35774394192305e-134
"Fos",1.69037998776998e-121,5.70461760920554,0.626,0.019,3.19346587289505e-117
"Npm1",6.20584000654194e-105,2.02126304301945,0.855,0.34,1.1724072940359e-100
"Ran",3.39278580258091e-101,2.08930856707054,0.817,0.3,6.40965093823585e-97
"Ndn",3.60757432164928e-96,4.00577450751476,0.57,0.041,6.81542940845981e-92
"Morf4l2",1.02502973563603e-90,2.31388257690099,0.72,0.179,1.93648617656359e-86
"Swi5",1.31588725067078e-85,1.80430065193796,0.822,0.317,2.48597419396723e-81
"Egr1",2.99841033578899e-82,4.54421076911575,0.491,0.026,5.66459680637256e-78
"Nupr1",2.56287601001341e-80,-6.8403312307203,0.004,0.343,4.84178535811734e-76
"Cdk4",1.23717117309515e-79,2.16452724314095,0.702,0.204,2.33726378021135e-75
"Nap1l1",2.80354726522557e-78,2.70716425160459,0.593,0.104,5.29646149346414e-74
"Ogt",1.08041649361141e-76,-2.07174888425787,0.335,0.699,2.04112283973068e-72
"Maged1",1.40294397007298e-76,2.70445623559409,0.594,0.115,2.65044174826187e-72
"Hnrnpk",1.82386962676822e-74,1.37195358111354,0.893,0.547,3.44565449889052e-70
"Sfr1",1.15827044828888e-72,2.0625960068382,0.685,0.195,2.18820453090736e-68
"Id2",8.09596014423635e-70,-1.27546641601435,0.751,0.931,1.52948879044913e-65
"Nr1d1",7.75158484029714e-69,-4.6059869294354,0.03,0.352,1.46442940802894e-64
"Ybx1",5.92181352665088e-67,2.15047940366685,0.632,0.172,1.11874901145488e-62
"Hmgb2",1.00978691951717e-66,2.6050748512939,0.585,0.14,1.90768944835184e-62
"Sumo1",3.96948173342e-66,1.5273393534434,0.774,0.319,7.49914489077706e-62
"Nfix",2.11463075961728e-63,2.23841407768322,0.604,0.177,3.99496043106896e-59
"Bmyc",2.91613687878739e-61,-1.95529385406743,0.314,0.636,5.50916579140514e-57
"Jun",3.24646085193287e-55,1.93811239806783,0.654,0.247,6.13321384147157e-51
"Hmgb1",4.30544528949288e-53,1.40884855547694,0.75,0.344,8.13384724090995e-49
"Nudt21",5.33658668049823e-53,1.97704201073571,0.527,0.126,1.00818795567972e-48
"Ccnt2",6.56466701353522e-50,-2.07338423612462,0.208,0.518,1.24019689219707e-45
"Xist",6.8060452670827e-50,-1.59060682271379,0.435,0.692,1.28579807185726e-45
"Anp32e",1.27785061355367e-48,2.65964141761565,0.408,0.064,2.41411537912559e-44
"Set",3.15032852851238e-48,1.99230150106551,0.511,0.137,5.95160065606559e-44
"Park7",5.62869601173339e-48,1.19089434649246,0.797,0.432,1.06337325053667e-43
"H1f0",3.5634197381728e-44,1.59685810098355,0.617,0.25,6.73201256935605e-40
"Thra",7.41275838244192e-43,1.66904336441183,0.569,0.217,1.40041831361093e-38
"Bcl11a",8.59442805504031e-43,5.40395247057724,0.273,0.008,1.62365934815822e-38
