"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Egr1",0,-5.71734699179702,0.085,0.936,0
"Nr3c1",8.61993377193065e-285,-4.4079215984937,0.043,0.54,1.62847788819314e-280
"Nr1d1",2.77684111368505e-256,-4.29427234234747,0.043,0.512,5.2460082319738e-252
"Camta2",1.66358059273883e-229,-4.03674950611921,0.058,0.556,3.14283645580219e-225
"Prkcb",7.20877877341066e-208,-3.73301599861892,0.188,0.848,1.36188248587274e-203
"Cbx6",9.80062275054445e-183,-3.44789185707016,0.167,0.784,1.85153365003286e-178
"App",6.80996487753793e-179,-3.60425270684165,0.459,0.988,1.28653856466447e-174
"Ppp3ca",8.2529288347914e-163,-3.34450487043192,0.742,1,1.55914331546879e-158
"Ptma",1.54324710317865e-161,3.25095154666423,1,0.792,2.9155024273251e-157
"H3f3b",1.56546893109127e-154,2.52838188238709,1,0.832,2.95748390461763e-150
"Actg1",2.99425903278915e-147,2.4331231344984,0.998,0.92,5.65675416474527e-143
"H3f3a",2.9956156645605e-144,2.25163401006205,0.998,0.78,5.6593171134877e-140
"Nap1l5",4.72849768069804e-142,-3.07879278731625,0.19,0.748,8.93307781837474e-138
"Per1",1.1290553730214e-135,-3.76970955791315,0.037,0.352,2.13301141071203e-131
"Satb1",9.31190224753356e-134,-2.5357761711718,0.257,0.856,1.75920457260404e-129
"Zbtb7a",1.08076338481775e-129,-3.07450368082826,0.154,0.672,2.0417781865977e-125
"Nfe2l1",4.11712021805191e-124,-3.34693384331999,0.088,0.512,7.77806351594367e-120
"Tshz3",1.17330005533012e-118,-3.24993568633543,0.052,0.392,2.21659846452967e-114
"Kdm7a",5.70460831214363e-118,-3.24520311706184,0.062,0.428,1.07771460233018e-113
"Foxo3",3.06264248909156e-105,-3.30601491511958,0.054,0.376,5.78594419039177e-101
"Aldoa",3.13717835489215e-101,-2.26377794320749,0.472,0.892,5.92675734806225e-97
"Mirg",2.42094711391764e-99,-3.56012919723789,0.029,0.268,4.57365328761321e-95
"Rnf169",3.70328292717196e-95,-3.3139962840675,0.038,0.3,6.99624210601326e-91
"Nr4a1",5.76719780281447e-95,-3.87455206107252,0.027,0.252,1.08953900890771e-90
"Npm1",2.41196400186016e-93,2.35561974601317,0.904,0.44,4.55668239231422e-89
"Meg3",5.52226056074572e-93,-1.41065447381617,0.801,1,1.04326546513608e-88
"Gnas",6.99134902733315e-89,-1.94112488231892,0.54,0.908,1.32080565824378e-84
"Thra",2.09783944899498e-82,1.70997382537086,0.938,0.656,3.96323828704132e-78
"Prmt1",2.9712572470988e-80,3.31700135188158,0.775,0.188,5.61329919121905e-76
"Plcb1",1.30583500530993e-75,-2.08596727946027,0.301,0.736,2.46698349203153e-71
"Ran",3.92583065184229e-70,1.76586671506715,0.883,0.544,7.41667926746046e-66
"Cdk4",4.66912702635921e-65,2.90810469648861,0.733,0.208,8.82091477819781e-61
"Hmgn1",8.03128030646864e-64,2.39673273948515,0.791,0.324,1.51726947549805e-59
"Tbr1",8.74145942288758e-63,-2.09329609945939,0.193,0.592,1.65143651417192e-58
"Dnmt3a",1.12148867497279e-60,-2.23478655787195,0.188,0.568,2.1187164047586e-56
"Ccnt2",4.71712343119934e-57,-1.85291654752277,0.268,0.676,8.9115895862218e-53
"Trim37",2.07054883812957e-54,-1.92441883500891,0.243,0.62,3.91168086499438e-50
"Ybx1",5.86360444328939e-53,1.68115127691153,0.828,0.46,1.10775215142623e-48
"Zmynd8",7.85627256049266e-53,-1.79356877754451,0.241,0.624,1.48420701212827e-48
"Pak1",9.53498214681404e-52,-1.5791863208605,0.393,0.752,1.80134882717611e-47
"Gsk3a",1.67021028870227e-51,-2.27013266423861,0.143,0.468,3.15536127741632e-47
"Setd7",2.00832937239747e-51,-2.64560078215182,0.073,0.324,3.7941358503333e-47
"Prmt8",3.53938707968541e-48,-2.187356929186,0.157,0.476,6.68661007094168e-44
"Atrn",1.53043544366043e-47,-2.04730329814229,0.181,0.512,2.89129864016328e-43
"Sfr1",4.14310998030617e-47,1.81259078205488,0.745,0.376,7.82716337479442e-43
"Atxn7l3",1.10759403018045e-46,-2.19341539400468,0.149,0.464,2.09246664181691e-42
"Hdac2",1.28716294122133e-46,1.84236191601897,0.739,0.336,2.43170822855534e-42
"Rit2",2.39069226362576e-45,-2.68407521466509,0.051,0.252,4.51649582444178e-41
"Prkca",1.34516733592147e-44,-1.96532225564354,0.187,0.516,2.54129013102284e-40
"Bcl11a",2.34577430942217e-44,1.59741136370555,0.843,0.588,4.43163682536036e-40
"Actb",2.73346077354604e-43,1.00397989096888,0.996,0.992,5.16405409338319e-39
"Zfp827",5.52128586748203e-43,-2.5937460505853,0.056,0.26,1.04308132608471e-38
"Tspyl5",6.11496891096171e-42,-2.0333180599233,0.123,0.404,1.15523992665889e-37
"Srebf2",1.12022495540564e-41,-1.99209015892807,0.164,0.468,2.11632898575234e-37
"Prdx1",1.87971928323621e-41,1.73250781969649,0.742,0.372,3.55116566988984e-37
"Cbx4",5.86469917884556e-41,-2.45718268047822,0.068,0.284,1.1079589688675e-36
"Tcp1",3.95447337724316e-40,1.81553004287309,0.693,0.316,7.47079110428777e-36
"Prmt2",6.84796981928784e-39,2.79522902647388,0.547,0.116,1.29371845825986e-34
"Zeb2",9.42422693549652e-39,1.30202797951759,0.86,0.656,1.780424952654e-34
"Ncor2",1.02653153691001e-38,-2.37228567934553,0.059,0.256,1.9393233795304e-34
"Fbl",1.33410968994723e-38,2.91353600386445,0.536,0.104,2.52040002624831e-34
"Ndn",3.26565726506341e-38,1.691809909921,0.719,0.396,6.1694797051578e-34
"Nap1l2",5.87363854147618e-38,-2.24050140978697,0.078,0.3,1.10964779325568e-33
"Hmgb1",3.78045237620368e-37,0.956107133220473,0.919,0.772,7.142030629124e-33
"Fos",5.64434677800693e-37,-2.79132783712984,0.065,0.264,1.06632999330107e-32
"Nono",2.59579115300981e-36,1.74285723552395,0.683,0.3,4.90396864626614e-32
"Sumo1",1.3862788066703e-35,1.12764541593406,0.846,0.548,2.61895792156153e-31
"Smarcd1",7.50687959460397e-35,-1.52184148204443,0.305,0.632,1.41819969301258e-30
"Hcfc2",1.25689834734573e-34,-2.2894160519875,0.08,0.292,2.37453235780556e-30
"Senp2",1.39823484099567e-34,-2.09032521217553,0.083,0.3,2.64154526160903e-30
"Dot1l",3.01177331218053e-34,-2.13012274468219,0.098,0.328,5.68984214137146e-30
"Glyr1",5.02970560921102e-33,-1.59247905857071,0.285,0.58,9.50211983692147e-29
"Nfat5",3.12125591338156e-32,-1.79585703618091,0.109,0.348,5.89667667156044e-28
"Ncoa2",6.81036317379909e-32,-2.04362360943697,0.111,0.34,1.28661381079412e-27
"Npm3",1.2704204176295e-31,3.11096086377131,0.457,0.08,2.40007825298565e-27
