"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Fos",0,6.89650080986965,0.821,0.054,0
"Hes5",0,8.41869601678377,0.714,0.013,0
"Basp1",0,-1.90089739913078,0.318,0.974,0
"Ccnd2",0,3.7558997135382,0.737,0.184,0
"Meg3",0,-2.02485110611413,0.518,0.999,0
"Thra",0,-1.65231963548908,0.56,0.981,0
"Prdx1",0,2.56053308192947,0.935,0.604,0
"Id2",0,1.82247970231475,0.989,0.795,0
"Ptma",1.86519062080037e-270,-1.09259469789824,0.852,0.997,3.52371812081606e-266
"Mef2c",8.3970332659085e-224,-1.13574772664656,0.438,0.99,1.58636752459543e-219
"Bcl11a",4.53048936700638e-206,-1.95406591749359,0.256,0.795,8.55900051214846e-202
"Bend6",9.38225606923088e-205,-2.20372947975937,0.206,0.734,1.7724958165991e-200
"Hmgb1",6.71742652444044e-172,-1.14310394521393,0.577,0.94,1.26905621899729e-167
"Foxp1",2.87658910304619e-162,-1.40071106347596,0.266,0.783,5.43445213347487e-158
"Zbtb18",8.95936651764807e-152,-1.50939459533578,0.302,0.777,1.69260352251407e-147
"Morf4l2",4.59332046339309e-150,-1.20933102960546,0.501,0.885,8.67770101944222e-146
"Prkcb",1.11807587244033e-143,-1.99764768787912,0.219,0.648,2.11226893821428e-139
"Chd3",1.21597209318651e-129,-1.39489054962494,0.334,0.758,2.29721447844795e-125
"Ube2b",1.90719077069776e-128,-1.32263026218082,0.384,0.781,3.6030648040022e-124
"Apbb1",3.4185122212849e-126,-1.55949388136853,0.285,0.695,6.45825328845144e-122
"Znhit1",2.35373273005462e-125,-1.70615895474435,0.244,0.651,4.44667187361918e-121
"Zeb2",2.95977454811377e-123,-1.39460964612612,0.344,0.759,5.59160607629653e-119
"Enc1",1.51819290260618e-121,-1.88086089174776,0.2,0.604,2.86817003160359e-117
"Usp22",2.20041519018031e-121,-1.53136476488635,0.249,0.671,4.15702437728865e-117
"Actb",2.11845022410528e-111,-1.17388752672499,0.887,0.996,4.0021761633797e-107
"Actl6b",2.29249612808007e-111,-2.22392284081947,0.145,0.509,4.33098368516887e-107
"Mkrn1",9.76861872489579e-101,-1.31297309056925,0.294,0.672,1.84548744950731e-96
"Smarca2",2.72219874762091e-95,-1.48615213137064,0.245,0.602,5.14277787400542e-91
"Nsmf",1.8705676940503e-78,-1.24515639802895,0.283,0.614,3.53387648759984e-74
"Ndn",9.77375496964323e-78,-1.2524538278158,0.365,0.678,1.846457788865e-73
"Smyd2",3.4707490859165e-71,-1.34652647289436,0.222,0.523,6.55693917311345e-67
