"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Znhit1",6.62060558663756e-08,-1.10330153131051,0.333,0.641,0.00125076480742757
"Nap1l3",7.08074575139191e-08,-3.00547303771673,0.071,0.346,0.00133769448735296
"Dpy30",7.19976660457993e-08,-1.19527760771002,0.333,0.622,0.00136017990693724
"Top2b",9.23947381191914e-08,-1.23578996626801,0.357,0.635,0.00174552139254776
"Ncoa2",2.17002144676543e-07,-4.30510182784904,0.012,0.265,0.00409960451722924
"App",2.27624754931167e-07,-0.718796546986433,0.464,0.795,0.0043002868701596
"Chrac1",2.3258823445991e-07,1.29157777973233,0.476,0.264,0.00439405692541662
"Dlx2",3.25495031301785e-07,-3.03572262958479,0.024,0.28,0.00614925213135333
"Satb1",3.25956181529113e-07,-1.58060058594797,0.238,0.517,0.006157964181448
"Prmt8",3.57447430937851e-07,-2.51093088236869,0.083,0.341,0.00675289686527788
"Smarcd1",4.16476074728106e-07,-1.40059819153505,0.179,0.463,0.00786806600376338
"Ogt",4.80256676199676e-07,-0.913204623931579,0.31,0.633,0.00907300912676428
"Trp53bp1",1.06668594406856e-06,-2.45579995872833,0.048,0.297,0.0201518308553433
"Ankrd17",1.108695370032e-06,-1.34539197010455,0.167,0.453,0.0209454729306445
"Wdr13",1.18517793576642e-06,-1.81198532063965,0.095,0.355,0.0223903815624991
"Npm1",1.35159418758416e-06,0.816628693759049,0.81,0.773,0.0255343173918399
"Cdk5",2.26904572206164e-06,-1.48075498727866,0.143,0.413,0.0428668117811886
"Set",3.04356755760778e-06,-0.787020694926859,0.464,0.742,0.0574990782983262
"Ybx1",5.70935676862955e-06,-0.550997097173756,0.738,0.919,0.107861168072949
"Top1",7.35213214625215e-06,-0.605558414688683,0.476,0.744,0.138896480506996
"Uba1",7.51318327953889e-06,-1.31607013473833,0.167,0.42,0.141939058517049
"Cdk4",8.53519578801839e-06,1.78127963712399,0.464,0.316,0.161246918827243
"Dek",9.91137773003667e-06,0.969953409481045,0.607,0.466,0.187245748075853
"Meaf6",1.28792286039325e-05,-0.981744645086777,0.226,0.5,0.243314386785492
"Prkca",1.8272432667478e-05,-1.62202217898137,0.119,0.345,0.345202797953994
"Actl6a",2.26723797210943e-05,1.42444595074107,0.321,0.161,0.428326597690913
"Hmgn3",2.2913194916526e-05,-0.52751997403816,0.56,0.842,0.432876078363009
"Ctnnb1",2.63601116079037e-05,1.01483346940934,0.595,0.439,0.497995228496516
"Tipin",3.21934335799107e-05,1.75350389974344,0.369,0.208,0.608198347191673
"Gsk3a",3.4284288805002e-05,-1.81332580937469,0.071,0.278,0.647698784104099
"Smyd2",3.51189321957414e-05,-1.02761999232194,0.25,0.489,0.663466867041946
"Atrx",5.44202655833101e-05,-0.58548189943987,0.5,0.772,1
"Atxn7l3",5.96715600331214e-05,-1.93688478033426,0.071,0.261,1
"Gnas",6.01008576163176e-05,-0.5761581794605,0.56,0.836,1
"Chmp7",6.44781401423862e-05,-1.41062222020057,0.131,0.337,1
"Smarcc2",9.20172164721135e-05,-0.893726157360936,0.167,0.389,1
"Arid1b",9.85972569812579e-05,-1.52865720817913,0.095,0.289,1
"Hdac11",9.95038803432862e-05,-2.16851443668692,0.083,0.263,1
"Ntmt1",0.000108516269188483,-1.08342368465535,0.167,0.386,1
"Actg1",0.000109171458513724,-0.362315629463122,0.964,0.997,1
"Nacc2",0.00011086149685555,-1.90303894577997,0.083,0.27,1
"Zmynd11",0.000111857098254354,-0.970640159913941,0.238,0.454,1
"Lsm11",0.000112160186223884,-1.22501753708567,0.143,0.355,1
"Klhdc3",0.000130454687273549,-0.836172325318828,0.238,0.463,1
"Rtf1",0.000144030983568085,-0.547679172918138,0.405,0.655,1
"Huwe1",0.000149172646555566,-0.916393864583394,0.262,0.482,1
"Gpx4",0.000168201444471655,-0.353818530231385,0.929,0.977,1
"Ube2b",0.000222581392441091,-0.437109943372825,0.56,0.777,1
"Ash1l",0.000262214380529216,-1.10306849646739,0.155,0.359,1
"Ran",0.000280215340643897,0.882181432910435,0.714,0.733,1
"Cbx5",0.000282375411161731,-0.82688633729548,0.321,0.531,1
"Anp32e",0.000290173690682408,1.63548511952173,0.369,0.235,1
"Prkcb",0.000309395100193652,-1.07363745928773,0.202,0.404,1
"Cbx6",0.000337286825166486,-1.44144814324477,0.095,0.277,1
"Ubr5",0.000383530772868389,-1.59516559793608,0.083,0.252,1
"Zfp385a",0.000397119511908645,-0.811910281493495,0.083,0.275,1
"Wdr82",0.000408702557731156,-1.20470030087601,0.119,0.301,1
