"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Bhlhe22",1.43112925712433e-251,2.82066675076963,0.709,0.167,2.70368939255928e-247
"Bcl11b",2.28859208935691e-222,1.90319946942649,0.928,0.492,4.32360817521307e-218
"Fezf2",1.97490570090025e-200,2.02180809787178,0.839,0.319,3.73099185014076e-196
"Nfia",2.40664596012616e-165,-2.15685150804772,0.382,0.811,4.54663554787033e-161
"Foxp1",4.60460288821713e-106,1.26962576349069,0.863,0.528,8.6990157764198e-102
"Enc1",2.04026983135248e-82,1.33140003997446,0.776,0.54,3.85447776539111e-78
"Tle4",2.43767933653951e-58,-1.02059452610894,0.322,0.637,4.60526380259044e-54
