"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Dlx1",0,9.18095923641715,0.672,0.002,0
"Bcl11b",0,6.89024685854375,0.578,0.007,0
"Bcl11a",0,6.05751397783052,0.531,0.008,0
"Mef2c",4.00111221793359e-272,4.77353444554337,0.906,0.06,7.55890120212014e-268
"Actl6b",2.17456488066747e-235,4.05577577480677,0.555,0.019,4.10818797255699e-231
"Bend6",9.62318784730442e-157,3.3872839303629,0.617,0.044,1.81801264811275e-152
"Zfp385a",1.74023362218936e-152,3.39685440020073,0.523,0.031,3.28764935904014e-148
"Trim37",7.00924769458115e-127,3.12600677384978,0.633,0.059,1.32418707446027e-122
"Atxn1",5.25186844341003e-106,2.87648802563893,0.5,0.043,9.92182986329023e-102
"Plk2",3.74796519436764e-96,3.10428852031813,0.523,0.053,7.08065584519935e-92
"Meg3",3.42972574578788e-92,4.18520855766477,1,0.5,6.47943787894246e-88
"Cbx6",1.02816855633093e-90,2.58341898759419,0.828,0.152,1.94241603662039e-86
"Tspyl4",5.90224668854574e-85,2.62164274187494,0.875,0.205,1.11505244440006e-80
"Basp1",1.15440102527828e-78,2.40374369693606,0.852,0.181,2.18089441695573e-74
"Pink1",1.45694580826928e-72,2.55672278230895,0.641,0.109,2.75246202098232e-68
"Nap1l5",2.55806657453183e-70,2.58717591451538,1,0.625,4.83269937260554e-66
"Nap1l3",2.87856462769063e-66,2.45613281792324,0.5,0.069,5.43818429463314e-62
"Gnas",2.09623983955892e-64,2.4348402062705,0.984,0.489,3.9602163048947e-60
"Id2",7.27702159100321e-62,3.27308602625817,0.719,0.2,1.37477491897233e-57
"Ndn",4.6399436806164e-61,2.14835767851425,0.828,0.219,8.76578160142049e-57
"Nfe2l1",4.9375356736501e-61,2.06422681990851,0.586,0.099,9.32799239465977e-57
"Sirt2",1.54169791476424e-54,-4.83730756740002,0.531,0.879,2.91257570057261e-50
"Aldoa",4.21283864163151e-52,1.79445081220403,0.969,0.561,7.95889476177025e-48
"Tcf4",3.03760188951368e-51,1.48028295706871,0.992,0.788,5.73863748966925e-47
"Spin1",3.32457817939667e-49,2.01177508805512,0.555,0.107,6.28079309651618e-45
"Ncoa1",1.05170756713614e-48,1.90529895933298,0.594,0.122,1.98688593583359e-44
"Sox10",2.1337357176257e-48,-4.54909059314254,0.102,0.792,4.03105351773847e-44
"Nfix",4.23828047726319e-48,1.95298917422074,0.852,0.32,8.00695947764563e-44
"Smarca2",3.37203811307272e-43,1.58530372493607,0.727,0.19,6.37045440321698e-39
"Mef2a",7.1250917074968e-41,1.61368103787664,0.664,0.17,1.3460723253803e-36
"Hdac11",7.20473502158941e-39,1.84537557466168,0.516,0.114,1.36111854027867e-34
"Chd3",7.00489517760726e-37,1.59154782950228,0.844,0.318,1.32336479695356e-32
"Hmgb1",4.47750831664701e-32,-1.84284455078483,0.672,0.834,8.45890871180954e-28
"Ptma",5.28919551388433e-32,-1.24948967195998,0.961,0.95,9.99234816483028e-28
"Prdx1",1.42027556994426e-28,-1.91514970962397,0.664,0.798,2.68318460673869e-24
"Cdk4",3.1277090695824e-25,-2.95696564732454,0.297,0.655,5.90886797425507e-21
"Klhdc3",9.31224391453477e-25,1.36117611001563,0.594,0.194,1.75926912033391e-20
"Tspyl1",9.90204624784324e-25,1.35025352082463,0.562,0.176,1.87069457714255e-20
"Prkcb",3.89337733100538e-24,1.27149856320269,0.625,0.212,7.35536845373536e-20
"Hnrnpd",3.66820456951721e-23,1.21502024959963,0.523,0.158,6.9299720727319e-19
"Usp22",6.56793253948928e-22,1.29494449154186,0.57,0.194,1.24081381536032e-17
"Ppp3ca",4.82272389524567e-21,1.20196152304331,0.891,0.531,9.11108998289811e-17
"App",6.09467098673623e-21,1.07011340528941,0.922,0.616,1.15140524281421e-16
"Aff4",2.4339133702287e-19,1.18591617409579,0.539,0.188,4.59814913903607e-15
"Slc30a9",3.20746486443435e-19,1.21453730770856,0.531,0.185,6.05954262188938e-15
"Coprs",1.0083279152792e-18,1.10121685439551,0.531,0.185,1.90493309754546e-14
"Ctnnb1",1.37692829845275e-18,1.12388979095631,0.625,0.25,2.60129294143694e-14
"Hmgn2",3.02883837453447e-09,-1.63126725156208,0.406,0.547,5.72208145717053e-05
"Xist",9.75972590018603e-06,-1.33362128084586,0.5,0.55,0.184380741706314
