"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ccnd2",0,-6.67561219362179,0.047,0.75,0
"Mef2c",0,2.69626193008784,0.98,0.305,0
"Hmgb2",0,-6.62820766829158,0.075,0.639,0
"Meg3",0,3.20708500788858,0.997,0.456,0
"Sox9",0,-6.67782794448556,0.011,0.532,0
"Chd7",0,-5.67759568362548,0.019,0.533,0
"Id2",0,2.45970709929036,0.949,0.453,0
"Basp1",0,1.75882898447736,0.908,0.462,0
"Thra",0,2.18094852576705,0.977,0.539,0
"Nfix",0,1.51384300113446,0.952,0.633,0
"Cdk4",0,-1.93278137532661,0.588,0.904,0
"Hmgn1",0,-1.61439191209018,0.754,0.948,0
"Bcl11a",9.11282457003351e-286,2.02338565234481,0.829,0.336,1.72159481777073e-281
"Tle4",1.06534605975004e-283,3.698128097146,0.637,0.079,2.01265177607977e-279
"Ran",1.37312679184076e-268,-1.45990542275111,0.805,0.942,2.59411113514556e-264
"Bend6",1.65790342935685e-262,3.25254049338803,0.634,0.102,3.13211115874096e-258
"Npm1",7.09930087345442e-254,-1.33985126523229,0.792,0.956,1.34119992101301e-249
"Zbtb18",1.49086592515282e-231,2.05938976435363,0.748,0.287,2.81654390579871e-227
"Tmpo",9.7779223602683e-201,-2.84104283861997,0.168,0.538,1.84724509230189e-196
"Anp32e",1.18761183663655e-188,-2.33865942890985,0.254,0.615,2.24363628177377e-184
"Zeb2",5.86098535687472e-186,1.51502391564892,0.805,0.438,1.10725735362077e-181
"Actl6b",1.01393921805581e-182,2.66159371055235,0.55,0.12,1.91553397075103e-178
"Hmgn2",6.78134571885085e-168,-2.27815244514415,0.481,0.719,1.2811318332053e-163
"Ppp3ca",1.0201007996791e-163,1.39471066328535,0.792,0.448,1.92717443075375e-159
"Anp32b",1.4173381918854e-160,-2.11309504703606,0.279,0.6,2.6776353121099e-156
"Prdx1",2.53813329032537e-133,-1.09648382511839,0.681,0.861,4.79504141208269e-129
"Smarcd3",3.80283803996533e-130,1.78673147993141,0.582,0.216,7.1843216251025e-126
"Chd3",3.81825284985922e-129,1.29892909043193,0.72,0.383,7.21344328395403e-125
"Bmyc",2.80002317670184e-128,1.53214895843763,0.64,0.281,5.28980378542511e-124
"Ndn",3.23850249718884e-127,1.28081044249327,0.808,0.567,6.11817891768915e-123
"Ezh2",1.72470535866804e-125,-2.00665112384276,0.21,0.506,3.25831336359566e-121
"H1f0",1.74173023245755e-122,-1.84684974328329,0.425,0.663,3.2904767551588e-118
"Smarca2",1.07251593906712e-120,1.64095064354558,0.591,0.244,2.0261971120856e-116
"Enc1",1.72386765093765e-101,1.60743753498389,0.54,0.228,3.25673076615141e-97
"Foxp1",4.98157243210863e-100,1.47948550443074,0.528,0.205,9.41118663873961e-96
"Usp22",7.66557096587736e-95,1.30652118078648,0.61,0.318,1.44817966687355e-90
"Apbb1",1.55564090741726e-88,1.27397200230901,0.601,0.306,2.93891680229269e-84
"Nudt21",1.18834308976665e-87,-1.15091491017506,0.467,0.666,2.24501776518716e-83
"Dek",2.43658779187218e-79,-1.40514965762168,0.468,0.628,4.60320165640493e-75
"Ssrp1",1.75707293060132e-67,-1.21613457365075,0.34,0.549,3.31946218049202e-63
"Prmt2",2.02290118115241e-56,1.03172063691021,0.524,0.279,3.82166491143314e-52
