"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Mef2c",0,5.30252565129214,0.839,0.06,0
"Sox10",0,-3.52424737525749,0.088,0.792,0
"Spi1",0,6.44015731014285,0.704,0.02,0
"Thra",0,-4.22491528650312,0.079,0.751,0
"Nap1l5",0,-3.46553854346248,0.068,0.625,0
"Mef2a",0,2.86120945689652,0.638,0.17,0
"Sirt2",0,-4.04997955342401,0.412,0.879,0
"Ikzf1",0,5.8602148509066,0.39,0.013,0
"Lmo2",0,5.3412931983644,0.391,0.019,0
"Mlxipl",0,5.78044389165747,0.368,0.013,0
"Hhex",0,5.69053811026427,0.319,0.01,0
"Ptma",0,-1.2706765470414,0.872,0.95,0
"Gpx1",5.26218312928096e-307,1.78533038625267,0.815,0.489,9.94131636783759e-303
"Hmgn3",1.65181085347035e-306,-2.73411323918813,0.119,0.663,3.12060106437619e-302
"Sall1",1.9850629024407e-305,4.46012585444742,0.371,0.033,3.75018083529097e-301
"Fli1",2.83077240656397e-298,6.16229486566005,0.298,0.008,5.34789523048064e-294
"Nedd4",2.94930294225495e-259,-3.460145013068,0.048,0.526,5.57182311850804e-255
"Nfe2l2",1.93261479159031e-238,4.74156275204946,0.295,0.025,3.65109586427241e-234
"Nrip1",1.14257319139948e-233,2.96722829484085,0.408,0.082,2.15854927319189e-229
"Morf4l2",4.19089818442024e-222,-1.86544032862912,0.241,0.686,7.91744485000671e-218
"Cdk4",1.02782509545671e-213,-1.95453566859002,0.23,0.655,1.94176717033682e-209
"Sox2",3.9750494852906e-207,-3.89552376537941,0.035,0.434,7.509663487611e-203
"App",2.76640355536443e-201,-2.16925816368224,0.213,0.616,5.22628959679448e-197
"Hmgb1",1.04606060978838e-167,-1.09100366307121,0.579,0.834,1.97621770401221e-163
"Usp16",2.53554040181572e-167,-2.25672946332344,0.108,0.49,4.79014292711025e-163
"Apbb1",1.6203001247774e-157,-3.3663055622498,0.032,0.362,3.06107099572946e-153
"Pbxip1",9.7025828195837e-157,3.42246966306617,0.256,0.04,1.83301194627575e-152
"Brca1",6.95271213490119e-155,-6.04908665360472,0.006,0.31,1.31350637652553e-150
