"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Bcl11b",0,7.94469529286162,0.978,0.007,0
"Bcl11a",0,7.71780937959987,0.935,0.008,0
"Fezf2",0,10.1020051024852,0.891,0.002,0
"Tbr1",5.62587576470861e-266,5.96453317633278,0.5,0.004,1.06284044946875e-261
"Bhlhe22",7.39851223523389e-199,5.58451419438015,0.565,0.01,1.39772693148039e-194
"Mef2c",2.07421586801713e-144,5.16625812257733,0.978,0.06,3.91860861785795e-140
"Foxp1",1.11538893970028e-120,5.01220778381902,0.891,0.058,2.10719278488176e-116
"Chd5",1.115966403566e-114,4.33182295060448,0.5,0.016,2.10828372961689e-110
"Actl6b",4.53248232053666e-114,4.04730762886405,0.543,0.019,8.56276559995785e-110
"Rit2",2.97391452936644e-106,3.6559831861721,0.717,0.037,5.61831932887909e-102
"Enc1",7.69826048064833e-101,3.41973469414455,0.87,0.059,1.45435537000408e-96
"Trim37",2.55680100710274e-87,3.52845065576838,0.804,0.059,4.8303084626185e-83
"Bend6",3.14989009357897e-87,3.51800764585832,0.696,0.044,5.95077236478938e-83
"Nap1l2",1.13014399940193e-86,3.82869373662975,0.543,0.026,2.13506804367012e-82
"Plk2",1.80949508246805e-82,3.65785730940465,0.739,0.053,3.41849810979865e-78
"Satb1",1.92267583835992e-59,3.53901480421659,0.891,0.119,3.63231919382957e-55
"Atxn1",4.50447690208504e-58,2.82918633667668,0.565,0.043,8.50985776341905e-54
"Basp1",8.08601811298206e-55,3.28232906570099,1,0.181,1.52761054190457e-50
"Tle4",2.39571306623677e-54,3.25897453851904,0.957,0.157,4.5259811247345e-50
"Jade1",1.29766838632004e-50,2.79453216307115,0.587,0.053,2.45155511543581e-46
"Zbtb18",1.17714969865561e-48,2.81130893539361,0.565,0.051,2.22387121070018e-44
"Pak1",1.88922388681147e-44,2.75288678134465,0.957,0.187,3.56912176696424e-40
"Tox",2.1966927803847e-38,2.39971777757971,0.543,0.058,4.14999200070277e-34
"Meg3",1.15769311005192e-35,4.54260933346192,1,0.5,2.1871138235101e-31
"Cbx6",1.82786912088737e-32,2.39420537915886,0.804,0.152,3.45321034318041e-28
