"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Bcl11b",5.34116414106835e-40,-5.79120382531005,0.048,0.946,1.00905272953063e-35
"Fezf2",4.36102335630471e-37,-6.42851760948652,0.024,0.901,8.23884532473085e-33
"Basp1",2.13820147806036e-36,-2.68198598885569,0.333,0.994,4.03949023235163e-32
"H1f0",3.88051382735119e-36,4.27722593386433,0.738,0.127,7.33106672263186e-32
"Ptma",1.81871671881525e-35,1.81366606874508,1,0.971,3.43591962518577e-31
"Bcl11a",2.56265329226248e-34,-3.1667705288032,0.214,0.952,4.84136459974227e-30
"Meg3",1.84420084120983e-32,-1.77035874397389,0.738,1,3.48406422921361e-28
"Foxp1",4.85174268652411e-31,-2.25093392652802,0.417,0.978,9.16591228338136e-27
"Thra",1.0881495246515e-29,-1.99848906669266,0.464,0.981,2.05573208197162e-25
"Hmgb2",1.19328915237277e-29,5.19466623746599,0.679,0.143,2.25436186666264e-25
"H3f3b",3.13016872912585e-29,1.2922610480621,1,0.978,5.91351476306455e-25
"Hmgn1",1.29509863290795e-25,2.18385959952242,0.905,0.611,2.44670033728969e-21
"Tle4",1.15708409004338e-23,-3.33266021110046,0.095,0.78,2.18596326290996e-19
"Tshz3",6.36043009024339e-23,-5.38516057024857,0.048,0.685,1.20161245264878e-18
"Psip1",3.0995818388691e-21,-2.52324640051279,0.226,0.818,5.85573000999151e-17
"Bend6",6.70575522612403e-21,-2.88931755888178,0.143,0.761,1.26685127731935e-16
"Satb1",8.27900154022865e-21,-2.40636412662041,0.238,0.812,1.56406897098e-16
"Ppp3ca",3.30962105757583e-20,-1.57567317588853,0.464,0.949,6.25253610197225e-16
"Usp22",2.05010690860738e-19,-2.50973425969973,0.19,0.777,3.87306197174107e-15
"Gsk3b",2.56142986436315e-18,-1.58786489136554,0.476,0.901,4.83905329975487e-14
"Prdx1",6.16983471155592e-18,1.90107763168689,0.869,0.605,1.16560517370714e-13
"Chd3",1.73363741652776e-16,-1.75859158334107,0.333,0.828,3.27518780730424e-12
"Nfix",2.82018379725517e-16,-1.77033372297081,0.214,0.796,5.32789122977447e-12
"Pak1",2.91354771849538e-16,-3.00804257191674,0.131,0.637,5.50427434978147e-12
"Ndn",1.26162102453861e-15,-2.16260302120896,0.262,0.755,2.38345443955834e-11
"Tspyl4",7.66357890929535e-14,-4.00640361755016,0.06,0.51,1.44780332754408e-09
"Plcb1",8.95720272928062e-14,-2.44382397802686,0.179,0.627,1.6921947396157e-09
"Znhit1",3.89640042313062e-13,-1.61938615992474,0.333,0.755,7.36107967937836e-09
"Anp32b",9.97431869573803e-12,2.55953854242694,0.512,0.194,1.88434828799883e-07
"Bcl7a",1.25529826055087e-11,-2.71906110101626,0.083,0.503,2.3715094738327e-07
"Prmt2",2.51614190703809e-11,-2.49681601984367,0.107,0.529,4.75349529077637e-07
"Spin1",3.62537510105475e-11,-1.90279407404822,0.19,0.621,6.84905864091263e-07
"Bmyc",1.03003288189391e-10,-1.38874400542887,0.333,0.771,1.94593812047397e-06
"Npm1",1.04027843619883e-10,1.34708913782499,0.81,0.646,1.96529402166684e-06
"Lsm11",1.22172470076391e-10,-2.23044406307072,0.143,0.548,2.30808230468319e-06
"Apbb1",1.76216019348195e-10,-1.79177200911787,0.167,0.586,3.3290730375261e-06
"Trim37",2.31956772624091e-10,-2.56345461101311,0.167,0.522,4.38212734841434e-06
"Bhlhe22",3.06830297262389e-10,-2.57728877502701,0.131,0.51,5.79663797588105e-06
"Srpk2",2.79628893364471e-09,-1.16499599742508,0.405,0.787,5.28274905344158e-05
"Glyr1",4.02899837198101e-09,-1.85148160528625,0.238,0.586,7.61158372434652e-05
"Enc1",6.66015293700212e-09,-1.56950329627462,0.214,0.605,0.000125823609285844
"Nap1l5",1.43077686253407e-08,-1.98745256540149,0.143,0.503,0.000270302364869936
"Cbx5",3.94920124739947e-08,-1.41966473021403,0.321,0.637,0.000746083099658708
"Maged1",5.8599787504096e-08,-1.69809527126148,0.214,0.545,0.00110706718552738
"Dhx30",1.18185870350465e-07,-1.21336497338658,0.321,0.662,0.00223276746266099
"Zbtb18",1.65057545963255e-07,-1.17479323306877,0.25,0.608,0.00311826715833781
"Nsmf",1.67990956970816e-07,-1.2866432591819,0.25,0.602,0.00317368515909265
"Zmynd11",4.19631792829959e-07,-1.41933515432255,0.238,0.545,0.00792768383014359
"Dpy30",4.77456542631357e-07,-1.29243801484052,0.333,0.611,0.0090201090033916
"Ran",1.6522008147183e-06,1.26478049346688,0.714,0.637,0.0312133777916582
"Huwe1",2.701429653646e-05,-1.10579142640199,0.262,0.522,0.510354090166803
