"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Id2",0,3.80152077506142,0.931,0.2,0
"Sox9",5.4661687014744e-300,4.1203696421399,0.467,0.032,1.03266859108254e-295
"Pbxip1",6.43572741801939e-288,4.56669547683702,0.475,0.04,1.21583762381222e-283
"Nupr1",2.44709948416304e-242,5.30219529695114,0.343,0.018,4.62306034548081e-238
"Sirt2",1.87534414394329e-215,-3.88492474970334,0.437,0.879,3.54290015673766e-211
"Ptma",2.86714376892209e-214,-1.99971208611133,0.748,0.95,5.41660800824762e-210
"Sox10",2.37478382771346e-188,-3.33704836188985,0.108,0.792,4.48644160731626e-184
"Hmgb1",1.38866925074542e-153,-2.15181842286827,0.344,0.834,2.62347394850825e-149
"Thra",4.98721524093983e-146,-2.67836928856054,0.217,0.751,9.42184703318353e-142
"H3f3b",7.1654799632261e-137,-1.26435770776635,0.75,0.943,1.35370247465268e-132
"Nr1d1",1.27365200024038e-120,3.03615087815436,0.352,0.065,2.40618335885413e-116
"Lhx2",6.13949411823524e-120,3.08363262845592,0.287,0.038,1.159873228817e-115
"Zeb2",2.14879313263852e-119,-2.38381727406242,0.222,0.721,4.05949998618069e-115
"App",6.15294780729462e-118,-3.31779007266162,0.1,0.616,1.1624148997541e-113
"Morf4l2",3.09789111861903e-113,-2.33910768807142,0.179,0.686,5.85253590129506e-109
"H3f3a",3.84166389985717e-112,-1.24544392369729,0.64,0.906,7.25767143961017e-108
"Hmgn3",2.43280887534438e-103,1.36319367407963,0.864,0.663,4.5960625273006e-99
"Ppargc1a",6.59889226960193e-101,2.78754051324044,0.25,0.034,1.2466627275732e-96
"Cdk4",2.82920847280079e-98,-2.25818789285636,0.204,0.655,5.34494064681526e-94
"Actb",2.86414698854818e-79,-1.17424516632284,0.844,0.969,5.41094649076522e-75
"Nap1l5",3.21269167947114e-72,-1.82764578384565,0.198,0.625,6.06941712085688e-68
"Morf4l1",5.35983947119514e-68,-1.02369926387806,0.568,0.825,1.01258087289819e-63
"Usp16",5.53029693873754e-61,-2.16360330858844,0.121,0.49,1.0447836976663e-56
"Top1",2.70904429810351e-56,-1.14750251196722,0.399,0.734,5.11792648797714e-52
"Hmgn2",3.57728902091396e-55,-1.75194097742579,0.195,0.547,6.75821441831065e-51
"Hnrnpk",5.8358391369017e-55,-0.984168262935847,0.547,0.813,1.10250672974347e-50
"Maged1",1.54301215826612e-53,-2.22468401295759,0.115,0.448,2.91505856939635e-49
"Brca1",2.47299177844001e-50,-4.31659267372781,0.022,0.31,4.67197606782887e-46
"Meg3",3.10441499628697e-49,-2.14916283518082,0.185,0.5,5.86486081098535e-45
"Trps1",4.76073529305466e-49,2.09254587638567,0.287,0.094,8.99398111563887e-45
"Ran",3.77353871112386e-48,-1.29177045760939,0.3,0.628,7.1289693330552e-44
"Aldoa",5.57733251483989e-48,1.08477171160012,0.743,0.561,1.05366965870355e-43
"Swi5",1.08258434927533e-46,-1.17060902847007,0.317,0.642,2.04521835265095e-42
"Ybx1",2.94437580017092e-46,-1.67123255687134,0.172,0.496,5.5625147616829e-42
"Nap1l1",1.96229245640183e-44,-1.92356899410865,0.104,0.406,3.70716290863434e-40
"Sumo1",7.84377581809527e-42,-1.07492652994496,0.319,0.638,1.48184612755456e-37
"Bmyc",4.33517494273924e-41,1.16754925558678,0.636,0.454,8.19001250182297e-37
"Set",4.11275613486843e-40,-1.66469630159402,0.137,0.429,7.76981888999345e-36
"Gpx1",4.08184579235134e-38,-1.22639656728826,0.187,0.489,7.71142307091014e-34
"Apbb1",1.10626162724806e-37,-1.74839124762497,0.091,0.362,2.08994946619703e-33
"Akirin1",3.00523003125862e-36,-1.40131089900069,0.174,0.459,5.67748057505378e-32
"Smarcd1",1.13916462265315e-35,-1.4518215538296,0.145,0.422,2.15210980511634e-31
"Emc10",1.76253130204694e-35,-0.945386104717651,0.399,0.663,3.32977413582709e-31
"Chtop",3.53945066901973e-35,-1.22737592519395,0.219,0.502,6.68673020391208e-31
"Tcf7l2",3.54830950444895e-35,-1.9541209618652,0.225,0.467,6.70346631580496e-31
"Hmgn1",8.85485738179813e-34,-1.05793753061907,0.337,0.606,1.6728596565693e-29
"Cbx3",9.34246543459498e-34,-1.55384025133369,0.174,0.442,1.76497856990368e-29
"Ogt",2.42140883770891e-33,0.902532469532474,0.699,0.56,4.57452557619967e-29
"Parp1",3.1158460922948e-33,-1.83281423155797,0.094,0.341,5.88645643756333e-29
"Taf9b",5.71477428023302e-32,-2.50800619934375,0.04,0.256,1.07963515702162e-27
"Psip1",3.25838730011725e-31,-1.85474331002167,0.086,0.319,6.15574528738151e-27
"Chd3",1.30117296443968e-29,-1.83245267407926,0.093,0.318,2.45817596441945e-25
"Bcl7a",2.13020090895913e-29,-2.37134376380181,0.048,0.253,4.0243755572056e-25
"Npm1",3.42728496501293e-29,-0.926948084503876,0.34,0.604,6.47482675590242e-25
"Gtf2h1",5.59002091726584e-29,-2.13903074101418,0.053,0.26,1.05606675168986e-24
"Sfr1",4.19208648735941e-28,-1.14769954407397,0.195,0.452,7.9196897919194e-24
"Tada1",4.34151875102785e-28,-1.47182646882382,0.099,0.329,8.20199722444182e-24
"Ss18",4.91159499503545e-27,-1.99596427345642,0.065,0.267,9.27898526462097e-23
"Sfpq",1.59818078641378e-26,-1.14510132862435,0.215,0.461,3.01928314169292e-22
"Cfdp1",1.88847029417805e-26,-1.32100030281048,0.108,0.333,3.56769807976117e-22
"Npm3",2.56051108813608e-26,-2.05167389910871,0.065,0.261,4.83731754770669e-22
"Atrn",3.17340513724766e-26,-1.60270639056797,0.085,0.295,5.99519698528829e-22
"Mkrn1",1.06448182240545e-25,-1.34742308639402,0.123,0.343,2.01101905888838e-21
"Nucks1",1.32639763327647e-25,-1.37871003501119,0.172,0.402,2.50583040878591e-21
"Hes5",1.37345114121041e-25,0.674093936605452,0.461,0.254,2.5947238959747e-21
"Mbd3",1.51949035923175e-25,-1.08917032720366,0.167,0.403,2.87062118666062e-21
"Smarce1",9.20268037012952e-25,-1.24303593317591,0.129,0.35,1.73857037552487e-20
"Tcf12",1.83660177682485e-24,-1.14116534765941,0.191,0.422,3.46970807677751e-20
"Sf3b1",3.74212272559705e-24,-0.692602381227669,0.474,0.715,7.06961825319795e-20
"Anp32b",5.33851164378982e-24,-1.54074086882135,0.07,0.262,1.00855161974477e-19
"Rbbp4",6.7751768102108e-24,-1.40652583072186,0.104,0.308,1.27996640298503e-19
"Snw1",1.06493939137635e-23,-1.11152437743999,0.167,0.394,2.0118834981882e-19
"Zfp462",1.14398100260471e-23,-1.81554709970146,0.093,0.28,2.16120891012082e-19
"Prmt1",1.61681713527092e-23,-1.27280623557075,0.132,0.344,3.05449093195382e-19
"Zmynd8",2.1823330234291e-23,-1.35664111844324,0.147,0.354,4.12286354786225e-19
"Nono",2.28903121838907e-23,-1.11392171723241,0.19,0.413,4.32443777778062e-19
"Ctbp1",3.34722469718338e-23,-1.32084112293814,0.102,0.305,6.32357689791884e-19
"Bud31",7.50535123047854e-23,-0.927291322577007,0.217,0.45,1.41791095446201e-18
"Kdm6b",2.84535630980192e-22,-1.81305761152569,0.073,0.253,5.37544714047779e-18
"Gatad2b",1.03372246401628e-21,-1.24584486323958,0.188,0.394,1.95290847901955e-17
"Hp1bp3",1.2826640579725e-21,-0.966366663056197,0.207,0.429,2.42320893832165e-17
"Top2b",6.2421645746346e-21,-1.1357220132761,0.156,0.357,1.17926973143997e-16
"Sf3b5",1.06249856863125e-20,-0.771035066836612,0.3,0.535,2.00727229585815e-16
"Eny2",3.62450728641125e-20,-0.839520124011894,0.23,0.453,6.84741916548814e-16
"Trmt112",6.90494199218846e-20,-0.812082195738171,0.236,0.455,1.30448164116424e-15
"Park7",1.13467806837869e-18,-0.638695512692813,0.432,0.643,2.14363380678102e-14
"Sarnp",1.40239707535467e-18,-1.30053667050994,0.105,0.277,2.64940855476005e-14
"Nap1l4",2.73238012468351e-18,-0.927113162311956,0.175,0.375,5.16201253155208e-14
"Hnrnpu",4.67523690947366e-18,-0.801859320178725,0.226,0.431,8.83245756937763e-14
"Arid4b",4.89773612175177e-18,-0.84645667294391,0.183,0.382,9.25280308121345e-14
"Pbrm1",7.09366521905279e-18,-0.918780649026072,0.203,0.401,1.34013523318345e-13
"Hdac2",7.27372700513575e-18,-1.21715961806893,0.113,0.283,1.37415250581025e-13
"Actg1",9.0529541579109e-18,-0.453315980617665,0.809,0.871,1.71028409951253e-13
"Cpsf6",1.03518343629811e-17,-0.824066017982859,0.238,0.441,1.95566854785439e-13
"Tcf4",1.24107939130922e-17,0.446238325918851,0.848,0.788,2.34464718606138e-13
"Nedd4",1.9404591717706e-17,-0.683252112457193,0.309,0.526,3.66591546730901e-13
"Hif1a",2.00907369136412e-17,-0.972478525897717,0.238,0.427,3.79554201772509e-13
"Prdx1",2.94500861786097e-16,0.508188308727849,0.872,0.798,5.56371028086294e-12
"Smarca4",3.14505902190815e-16,-1.03451345210371,0.123,0.289,5.94164550418888e-12
"Cbx5",5.0176610682215e-16,-1.08662759438464,0.113,0.273,9.47936529008406e-12
"Smc3",1.18220031338012e-15,-0.921900764339155,0.153,0.325,2.23341283203773e-11
"Nsmf",1.60179543199288e-15,1.1556034768185,0.276,0.162,3.02611193012094e-11
"Nudt21",4.75239544231582e-15,-0.87610705085623,0.126,0.285,8.97822546962305e-11
"Banf1",5.21205716259388e-15,-0.739656948592438,0.242,0.431,9.84661839157235e-11
"Vps72",2.87080779036704e-14,-0.988328637511232,0.112,0.262,5.42353007756141e-10
"Rbmx",3.22478766484132e-14,-0.70333174399581,0.263,0.443,6.09226885641821e-10
"Csnk2a1",6.99067502500653e-14,-0.906300507344959,0.156,0.312,1.32067832572423e-09
"Max",1.16385630552125e-13,-0.781653456715717,0.144,0.302,2.19875733239074e-09
"Dek",1.56214964764294e-13,-1.14996152378063,0.121,0.262,2.95121311432705e-09
"Wac",4.57285146020586e-13,-0.785860507758757,0.14,0.293,8.6390309786209e-09
"Gsk3b",6.18479274457574e-13,-0.536868672952586,0.421,0.605,1.16843104530525e-08
"Ctnnb1",7.98264081608303e-13,-1.1185732120564,0.116,0.25,1.50808050297441e-08
"Cbx1",1.44490077350219e-12,-0.726909527072142,0.212,0.374,2.72970654130033e-08
"Kcnq1ot1",1.51652470986093e-12,-0.751181904110766,0.287,0.45,2.86501848186928e-08
"Gnas",2.74518216268563e-12,-0.594275247904421,0.308,0.489,5.1861981417457e-08
"Rtf1",4.16815319660028e-12,-0.670541900719742,0.214,0.375,7.87447501901726e-08
"Nfix",8.17305156479295e-12,-0.83802769474553,0.177,0.32,1.54405290162068e-07
"Tonsl",1.12809034102503e-11,-0.529851166922671,0.341,0.521,2.1311882722645e-07
"Chd7",1.59554707925348e-11,-0.632514838108368,0.23,0.388,3.01430754212567e-07
"Ppp4c",1.79001338157077e-11,-0.653069861620563,0.203,0.36,3.3816932804635e-07
"Dpy30",1.90697694424303e-11,-0.712959601487676,0.163,0.31,3.60266084306394e-07
"Fus",2.71998386559754e-11,-0.490242481740666,0.451,0.651,5.13859351888687e-07
"Bptf",1.18989856648281e-10,-0.660486993343157,0.19,0.332,2.24795637179933e-06
"Hdgf",1.41226813788301e-10,-0.7259937343404,0.174,0.313,2.66805696608858e-06
"Hnrnpa2b1",2.8190940649931e-10,-0.313233400632797,0.759,0.884,5.32583250758497e-06
"Setd5",3.80964627818151e-10,-0.68792210868689,0.155,0.283,7.1971837487405e-06
"Vcp",9.4779600639596e-10,-0.478474021282506,0.368,0.531,1.79057621528325e-05
"Chmp2a",3.00523179150933e-09,-0.412530724467847,0.309,0.467,5.67748390051943e-05
"Smarcb1",3.33870039918373e-09,-0.529957355701218,0.199,0.338,6.30747279413791e-05
"Hnrnpl",3.72168537484606e-09,-0.513915871807829,0.319,0.474,7.03100801015918e-05
"Auts2",3.79261935789394e-09,0.873987780769399,0.305,0.22,7.16501649093324e-05
"Ncor1",3.95761022839395e-09,-0.498396985987866,0.236,0.381,7.47671724348185e-05
"Ccnt2",5.78611991709708e-09,-0.431916066022291,0.518,0.67,0.000109311377473798
"Tcp1",4.17581140874271e-08,-0.539488664402792,0.156,0.274,0.000788894291339673
"Ing4",6.92260556421888e-08,-0.506169139344673,0.191,0.313,0.00130781864319223
"Chd9",8.81266653453221e-08,0.573360165030704,0.394,0.323,0.00166488896170382
"Phf14",1.33504342777754e-07,-0.44011657459121,0.231,0.36,0.00252216404375734
"Cops5",1.40248798714574e-07,-0.477262264929073,0.174,0.291,0.00264958030531573
"Mcrs1",2.49600016184266e-07,-0.508458161132924,0.199,0.319,0.00471544350575316
"Actl6a",3.56717713027971e-07,-0.482308242378207,0.214,0.335,0.00673911103452443
"Cdk5",3.99335745302432e-07,-0.465231295957194,0.18,0.297,0.00754425090025354
"Csnk2b",4.09119534615425e-07,-0.385400631522084,0.209,0.335,0.00772908624795461
"Atf7ip",5.85888324279043e-07,-0.524968741807992,0.159,0.263,0.0110686022222797
"Alkbh1",7.41416557846464e-07,-0.497011454479044,0.163,0.267,0.0140068416108354
"Dhx30",3.56149649525262e-06,-0.319445637929141,0.314,0.446,0.0672837917883125
"Ntmt1",3.95370768581615e-06,-0.394851094033096,0.153,0.251,0.0746934456004386
"Mphosph8",4.09911047241466e-06,-0.341317204033715,0.207,0.321,0.0774403950448578
"Ppp3ca",5.11394510679935e-06,-0.28191834935144,0.389,0.531,0.0966126509576533
"Nsd1",6.19533730395728e-06,-0.393449924368944,0.22,0.33,0.117042312346361
"Chd6",6.355629464466e-06,-0.478704989207324,0.212,0.312,0.120070551842692
"Kmt2c",9.7457215363691e-06,0.593892509538172,0.337,0.281,0.184116171265085
"Rbmxl1",1.31727156154757e-05,-0.345996249412433,0.242,0.35,0.248858943407566
"Znhit1",1.7242441370985e-05,-0.26824397499135,0.191,0.298,0.325744202380649
"Tardbp",1.95079381459881e-05,-0.396909178782019,0.204,0.301,0.368543967454006
"Zmynd11",2.01974817055774e-05,-0.414341133411863,0.183,0.278,0.381570824381768
