"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Sirt2",4.97426967997106e-18,5.31093417555239,0.724,0.262,9.39739027940133e-14
"Nap1l5",3.47515387986657e-17,3.31298568251108,0.687,0.143,6.56526070984392e-13
"Sox10",1.26043643732663e-16,5.83795682463433,0.556,0.012,2.38121651739746e-12
"Gper1",3.44407315680922e-15,-6.9437933073027,0.005,0.286,6.50654300784398e-11
"Spi1",3.86610471834947e-14,-8.53635327879078,0,0.25,7.30384503390581e-10
"Nupr1",6.5754282916536e-14,-7.10609734025917,0.005,0.262,1.2422299128592e-09
"Sox2",1.10391165871287e-12,5.30477921399886,0.463,0.024,2.08550990564036e-08
"Lmo2",1.3348059684944e-11,-4.73277817365018,0.033,0.298,2.52171543567962e-07
"Tcf7l2",1.38514334611983e-11,4.63348085772097,0.458,0.048,2.61681280948958e-07
"Cdk4",4.19587707325032e-10,1.15233114262157,0.808,0.464,7.9268509667845e-06
"Mef2a",7.44447001777776e-10,-2.08756466608013,0.154,0.476,1.40640927575858e-05
"Maged1",1.02556668982692e-09,2.18681096466693,0.575,0.214,1.93750059042101e-05
"Thra",6.58121070561481e-09,1.32128293689531,0.757,0.464,0.000124332232650475
"Chd7",1.08895327783495e-08,2.23028161684836,0.472,0.119,0.000205725053248578
"Mef2c",8.07303876461114e-08,-1.46134917094105,0.327,0.655,0.00152515848341034
"Gpx1",9.96918497081543e-08,-1.45914051164932,0.579,0.762,0.00188337842468645
"Chtop",1.02247112147324e-07,1.27164024862163,0.715,0.417,0.00193165244268724
"Psip1",1.53404955295598e-07,2.0097542828003,0.523,0.226,0.00289812641544444
"Actn4",1.78081999300821e-07,-1.93655213134345,0.187,0.464,0.00336432513079112
"Hnrnpk",2.70046122404941e-07,0.7458127360395,0.86,0.75,0.00510171134447415
"Morf4l2",5.40427409950229e-07,0.89667387794733,0.78,0.619,0.0102097546287797
"Ptma",5.50530728982198e-07,-0.625758848688682,0.991,1,0.0104006265319317
"Foxp1",9.11550915623786e-07,-1.67252803191752,0.159,0.417,0.0172210198979646
"Xbp1",2.7262451926911e-06,-1.31662375451815,0.121,0.369,0.0515042241803202
"Hes5",9.6608575568133e-06,4.33972183081573,0.257,0.036,0.182512920963317
"Zfp462",9.7899415206366e-06,2.62071191828971,0.346,0.107,0.184951575207867
"Bcl7a",1.2981739735391e-05,2.34464574036622,0.322,0.083,0.245251027081007
"Lamc1",1.51464567299608e-05,-2.18228815192942,0.07,0.25,0.286146860542419
"Brd3",1.59082050332517e-05,1.88127670204916,0.416,0.167,0.30053780948819
"Gpx4",1.65499100904749e-05,-0.544287667178987,0.818,0.929,0.312660901429251
"Apbb1",1.66248373793457e-05,1.52622086590776,0.43,0.167,0.314076427770598
"Barx2",0.000162116439284738,3.02206336967507,0.257,0.071,1
