"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Id2",0,-3.80152077506142,0.2,0.931,0
"Sirt2",1.87534414394329e-215,3.88492474970334,0.879,0.437,3.54290015673766e-211
"Ptma",2.86714376892209e-214,1.99971208611133,0.95,0.748,5.41660800824762e-210
"Sox10",2.37478382771346e-188,3.33704836188985,0.792,0.108,4.48644160731626e-184
"Hmgb1",1.38866925074542e-153,2.15181842286827,0.834,0.344,2.62347394850825e-149
"Thra",4.98721524093983e-146,2.67836928856054,0.751,0.217,9.42184703318353e-142
"H3f3b",7.1654799632261e-137,1.26435770776635,0.943,0.75,1.35370247465268e-132
"Zeb2",2.14879313263852e-119,2.38381727406242,0.721,0.222,4.05949998618069e-115
"App",6.15294780729462e-118,3.31779007266162,0.616,0.1,1.1624148997541e-113
"Morf4l2",3.09789111861903e-113,2.33910768807142,0.686,0.179,5.85253590129506e-109
"H3f3a",3.84166389985717e-112,1.24544392369729,0.906,0.64,7.25767143961017e-108
"Hmgn3",2.43280887534438e-103,-1.36319367407963,0.663,0.864,4.5960625273006e-99
"Cdk4",2.82920847280079e-98,2.25818789285636,0.655,0.204,5.34494064681526e-94
"Actb",2.86414698854818e-79,1.17424516632284,0.969,0.844,5.41094649076522e-75
"Nap1l5",3.21269167947114e-72,1.82764578384565,0.625,0.198,6.06941712085688e-68
"Morf4l1",5.35983947119514e-68,1.02369926387806,0.825,0.568,1.01258087289819e-63
"Top1",2.70904429810351e-56,1.14750251196722,0.734,0.399,5.11792648797714e-52
"Hmgn2",3.57728902091396e-55,1.75194097742579,0.547,0.195,6.75821441831065e-51
"Meg3",3.10441499628697e-49,2.14916283518082,0.5,0.185,5.86486081098535e-45
"Ran",3.77353871112386e-48,1.29177045760939,0.628,0.3,7.1289693330552e-44
"Aldoa",5.57733251483989e-48,-1.08477171160012,0.561,0.743,1.05366965870355e-43
"Swi5",1.08258434927533e-46,1.17060902847007,0.642,0.317,2.04521835265095e-42
"Sumo1",7.84377581809527e-42,1.07492652994496,0.638,0.319,1.48184612755456e-37
"Bmyc",4.33517494273924e-41,-1.16754925558678,0.454,0.636,8.19001250182297e-37
"Chtop",3.53945066901973e-35,1.22737592519395,0.502,0.219,6.68673020391208e-31
"Hmgn1",8.85485738179813e-34,1.05793753061907,0.606,0.337,1.6728596565693e-29
