"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Bcl11b",0,-7.94469529286162,0.007,0.978,0
"Bcl11a",0,-7.71780937959987,0.008,0.935,0
"Fezf2",0,-10.1020051024852,0.002,0.891,0
"Tbr1",5.62587576470861e-266,-5.96453317633278,0.004,0.5,1.06284044946875e-261
"Bhlhe22",7.39851223523389e-199,-5.58451419438015,0.01,0.565,1.39772693148039e-194
"Mef2c",2.07421586801713e-144,-5.16625812257733,0.06,0.978,3.91860861785795e-140
"Foxp1",1.11538893970028e-120,-5.01220778381902,0.058,0.891,2.10719278488176e-116
"Chd5",1.115966403566e-114,-4.33182295060448,0.016,0.5,2.10828372961689e-110
"Actl6b",4.53248232053666e-114,-4.04730762886405,0.019,0.543,8.56276559995785e-110
"Rit2",2.97391452936644e-106,-3.6559831861721,0.037,0.717,5.61831932887909e-102
"Enc1",7.69826048064833e-101,-3.41973469414455,0.059,0.87,1.45435537000408e-96
"Trim37",2.55680100710274e-87,-3.52845065576838,0.059,0.804,4.8303084626185e-83
"Bend6",3.14989009357897e-87,-3.51800764585832,0.044,0.696,5.95077236478938e-83
"Nap1l2",1.13014399940193e-86,-3.82869373662975,0.026,0.543,2.13506804367012e-82
"Plk2",1.80949508246805e-82,-3.65785730940465,0.053,0.739,3.41849810979865e-78
"Satb1",1.92267583835992e-59,-3.53901480421659,0.119,0.891,3.63231919382957e-55
"Atxn1",4.50447690208504e-58,-2.82918633667668,0.043,0.565,8.50985776341905e-54
"Basp1",8.08601811298206e-55,-3.28232906570099,0.181,1,1.52761054190457e-50
"Tle4",2.39571306623677e-54,-3.25897453851904,0.157,0.957,4.5259811247345e-50
"Jade1",1.29766838632004e-50,-2.79453216307115,0.053,0.587,2.45155511543581e-46
"Zbtb18",1.17714969865561e-48,-2.81130893539361,0.051,0.565,2.22387121070018e-44
"Pak1",1.88922388681147e-44,-2.75288678134465,0.187,0.957,3.56912176696424e-40
"Tox",2.1966927803847e-38,-2.39971777757971,0.058,0.543,4.14999200070277e-34
"Meg3",1.15769311005192e-35,-4.54260933346192,0.5,1,2.1871138235101e-31
"Cbx6",1.82786912088737e-32,-2.39420537915886,0.152,0.804,3.45321034318041e-28
"Tspyl4",2.81090763346944e-32,-2.4587186226147,0.205,0.891,5.31036670115046e-28
"Nap1l3",4.90561742093448e-30,-2.64131906670114,0.069,0.522,9.26769243162941e-26
"Prkca",1.5073110297783e-26,-2.26712251990441,0.279,0.891,2.84761199745715e-22
"Ndn",2.60962863734672e-25,-2.11522397772903,0.219,0.848,4.93011042167543e-21
"Spin1",1.88646171696573e-24,-2.03127975705396,0.107,0.609,3.56390347569166e-20
"Gnas",6.4525513107531e-24,-2.33584565829257,0.489,0.978,1.21901599362748e-19
"Gsk3a",8.78136088760607e-23,-2.11222152644721,0.086,0.522,1.65897469888654e-18
"Sirt3",7.16737988834456e-22,-1.99592948871093,0.112,0.587,1.35406140850605e-17
"Aldoa",1.66809507629767e-21,-1.82566306038661,0.561,0.978,3.15136521814155e-17
"Sirt2",1.66013412048993e-20,4.63909056327921,0.879,0.565,3.13632538042957e-16
"Ptma",1.9504757449958e-20,2.05495148456999,0.95,1,3.68483877744607e-16
"Sox10",1.03519305498532e-19,5.63302873660605,0.792,0.087,1.95568671947827e-15
"Glyr1",5.81100363628864e-19,-1.78572344827189,0.209,0.761,1.09781480696765e-14
"Pink1",9.77157734772182e-19,-1.89214794428821,0.109,0.543,1.84604639253161e-14
"Pds5b",1.14530579762733e-18,-1.48629923237949,0.118,0.587,2.16371171287755e-14
"Nap1l5",1.65882078257031e-18,-1.74451482734501,0.625,0.957,3.13384422243183e-14
"Ppp3ca",2.32800001581557e-18,-1.58197714168254,0.531,0.978,4.39805762987878e-14
"Nfe2l1",3.04798728120414e-18,-1.51939947544943,0.099,0.522,5.75825757165087e-14
"Srebf2",4.12746866958375e-18,-1.49676516946362,0.115,0.565,7.79761381057762e-14
"H3f3b",5.03063251883257e-18,1.67563365174386,0.943,0.826,9.5038709545785e-14
"Plcb1",7.22475214280715e-18,-1.70985636122566,0.321,0.87,1.36490017481913e-13
"Mef2a",6.45758731382314e-16,-1.5636123823697,0.17,0.652,1.21996739532747e-11
"Ctnnb1",8.63849646629282e-16,-1.63628926512655,0.25,0.804,1.63198475241204e-11
"Klhdc3",9.23541020967285e-16,-1.47485693383917,0.194,0.717,1.7447536968114e-11
"Zbtb7a",2.18139572427719e-15,-1.53365658662374,0.225,0.761,4.12109280230446e-11
