"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Fezf2",0,6.92935082640403,0.901,0.029,0
"Tle4",1.16415807565396e-297,4.47165911161823,0.78,0.077,2.19932743652546e-293
"Foxp1",1.19832888752449e-205,3.24995464124712,0.978,0.353,2.26388293431127e-201
"Bhlhe22",9.24241296320873e-143,3.612243096681,0.51,0.068,1.74607665700939e-138
"Tcf4",4.44193641064898e-136,-1.73228894069991,0.863,0.997,8.39170626699805e-132
"Bcl11b",1.40885361961861e-102,1.85375225480351,0.946,0.534,2.66160625818348e-98
"Bcl11a",8.37757038502784e-79,1.37519104942457,0.952,0.562,1.58269059713946e-74
"Arx",2.03667589506014e-58,-6.32823619909334,0.006,0.512,3.84768810094761e-54
"Nap1l5",8.26566645702089e-58,-1.61109421838599,0.503,0.833,1.56154970706039e-53
"Zbtb18",1.59508262546635e-50,1.62408848411988,0.608,0.242,3.01343009603104e-46
"Zeb2",4.20635040838559e-46,-1.38936095766495,0.417,0.816,7.94663719152205e-42
"Enc1",5.66859389667147e-44,1.54658377143956,0.605,0.274,1.07091075895917e-39
"Tshz3",4.73584163909705e-41,1.46628508309137,0.685,0.372,8.94695202458215e-37
"Ppargc1a",7.43653372017075e-30,-1.89237572780414,0.232,0.548,1.40490995041466e-25
"Glyr1",1.75542654295561e-27,1.39463862308915,0.586,0.342,3.31635182495174e-23
"Coprs",2.69200678720542e-25,-1.56117002540265,0.245,0.549,5.08573922238847e-21
"Smarca2",7.34620072473905e-21,-1.19455415476958,0.389,0.632,1.3878442409177e-16
"Lsm11",1.87186336081129e-16,1.00542652598505,0.548,0.355,3.53632426124469e-12
