"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ccnd2",0,6.37824404058009,0.946,0.039,0
"Hes5",0,8.30769945203427,0.741,0.014,0
"Basp1",0,-2.42073318978238,0.262,0.925,0
"Sox9",0,6.37896697163052,0.681,0.019,0
"Mef2c",0,-2.88339700130142,0.305,0.934,0
"Fos",0,5.12860172859656,0.626,0.065,0
"Sox2",0,6.16163850881381,0.511,0.013,0
"Nfia",0,2.33039676583543,0.745,0.249,0
"Hmgb2",0,3.34291752421183,0.585,0.139,0
"Ptma",0,-1.20951295735137,0.982,1,0
"Zbtb18",1.1482139042524e-305,-2.4608707841234,0.26,0.884,2.16920570791363e-301
"Bcl11a",1.34751181155436e-250,-2.32693381261165,0.273,0.843,2.5457193143885e-246
"Thra",9.52856997178868e-249,-1.53013566304887,0.569,0.938,1.80013743907032e-244
"Prdx1",5.88382025044135e-219,1.4890950043457,0.928,0.742,1.11157132171338e-214
"Zeb2",5.79243376027677e-214,-1.8652148595158,0.384,0.86,1.09430658599149e-209
"Satb2",1.20819132692623e-213,-2.81618638799098,0.134,0.701,2.28251505482904e-209
"Enc1",2.31167831497476e-206,-2.74183217672508,0.156,0.702,4.36722267265032e-202
"Nfix",9.03306548853953e-190,-1.40025613174333,0.604,0.919,1.70652673209489e-185
"Meg3",6.28485971938574e-180,-1.82597832575991,0.354,0.801,1.18733569818635e-175
"Jun",4.70581264198952e-178,2.0970708840582,0.654,0.29,8.89022124324659e-174
"Aldoa",1.28911217162354e-168,1.7279173244203,0.756,0.472,2.43539071463119e-164
"Actl6b",9.08325716901764e-153,-2.76274258168928,0.118,0.585,1.71600894437081e-148
"Actb",1.20467243375283e-151,-1.01005522433354,0.965,0.996,2.27586716184585e-147
"Foxp1",3.73090154426152e-122,-2.2532001757228,0.23,0.612,7.04841919741886e-118
"Chd3",4.745410912026e-121,-1.76492552991079,0.247,0.661,8.96503029499953e-117
"H1f0",3.70309451611727e-114,1.67817078015422,0.617,0.342,6.99588615984874e-110
"Prmt1",4.69999163914885e-113,-1.28491461312881,0.452,0.775,8.87922420468001e-109
"Hmgn3",1.18907826201833e-108,1.24837604032634,0.786,0.592,2.24640665260502e-104
"Plk2",9.81441487716957e-108,-2.29349584410001,0.139,0.522,1.85413925859487e-103
"Nedd4",1.4296700078358e-104,1.26859179830345,0.701,0.46,2.70093257880339e-100
"Rtf1",1.00508303272729e-94,-1.14926656367151,0.423,0.754,1.8988028654284e-90
"Usp22",2.19876027843356e-92,-1.58795143648499,0.224,0.585,4.15389791801667e-88
"Mkrn1",1.19554528511699e-86,-1.34553993284849,0.298,0.643,2.25862415264302e-82
"Hdac2",2.54350769160031e-83,-1.07475774952464,0.419,0.739,4.8051947309713e-79
"Nucks1",4.04220956064621e-79,-1.16221120094086,0.353,0.685,7.63654230197281e-75
"Auts2",5.92958252240672e-52,-1.1021011881876,0.286,0.558,1.12021673013308e-47
"Smarce1",2.81081634487211e-48,-1.0229139703078,0.295,0.562,5.31019423873239e-44
"Smarca2",8.73426353352866e-41,-1.08797451505979,0.264,0.5,1.65007706675423e-36
"Sirt2",2.0150671350632e-38,1.04589029741387,0.507,0.363,3.8068648315614e-34
