"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ccnd2",0,6.34519994120949,0.75,0.039,0
"Mef2c",0,-3.236549975491,0.305,0.934,0
"Zbtb18",0,-2.50164579533836,0.287,0.884,0
"Satb2",0,-3.24676868543685,0.115,0.701,0
"Chd7",0,6.59107040886334,0.533,0.01,0
"Sox9",0,5.86315505138547,0.532,0.019,0
"Bcl11a",0,-2.20420475085494,0.336,0.843,0
"Hmgb2",0,5.40900077079965,0.639,0.139,0
"Basp1",0,-1.73572538605619,0.462,0.925,0
"Zeb2",0,-1.75452823340307,0.438,0.86,0
"Thra",0,-1.80935859520414,0.539,0.938,0
"Anp32e",0,2.43094942129246,0.615,0.24,0
"Hmgn1",0,1.3865052580561,0.948,0.791,0
"Cdk4",2.02600715430523e-299,1.33198070726383,0.904,0.733,3.82753271591344e-295
"Nfix",1.61531520470842e-287,-1.32168710786119,0.633,0.919,3.05165348473516e-283
"Enc1",1.05661255877728e-281,-2.22560432524153,0.228,0.702,1.99615244604203e-277
"Hmgn2",1.05615559478743e-268,2.44883846195796,0.719,0.448,1.99528914967242e-264
"Meg3",6.00577545095064e-264,-1.81800341020067,0.456,0.801,1.13461109819359e-259
"H1f0",8.75608908031158e-256,2.19792911848876,0.663,0.342,1.65420034905246e-251
"Actl6b",1.96520757914705e-250,-2.71814555634446,0.12,0.585,3.71267015852461e-246
"Nfia",1.56214001542797e-249,1.75227069414517,0.606,0.249,2.95119491714651e-245
"Ran",2.49983283996005e-242,1.09911647739176,0.942,0.883,4.72268420125253e-238
"Tmpo",1.88008124307932e-231,2.24795288370004,0.538,0.227,3.55184948442545e-227
"Anp32b",4.76968199839335e-228,2.01690015307124,0.6,0.292,9.01088323136473e-224
"Foxp1",1.72483917697827e-225,-2.52641299043582,0.205,0.612,3.25856617314734e-221
"Plk2",1.3124187542937e-172,-2.28191254143748,0.147,0.522,2.47942151061166e-168
"Ezh2",2.33994292846317e-160,1.7438258185429,0.506,0.237,4.42062018045263e-156
"Ppp3ca",5.09672846834623e-136,-1.06216436590078,0.448,0.742,9.62873942239969e-132
"Dek",1.19806861350323e-127,1.51567853236304,0.628,0.447,2.26339122463031e-123
"Nedd4",2.88262918171279e-126,1.1108618996259,0.675,0.46,5.4458630500918e-122
"Nudt21",2.62548932504319e-112,1.08677339104767,0.666,0.487,4.9600744328716e-108
"Chd3",3.78698518364691e-99,-1.00293162800277,0.383,0.661,7.15437240894574e-95
"Usp22",2.56223193138802e-94,-1.15722081819666,0.318,0.585,4.84056856477824e-90
"Bmyc",8.08418376234792e-92,-1.13965536241448,0.281,0.558,1.52726399638277e-87
"Id2",3.87450667967433e-90,-1.27533356424418,0.453,0.668,7.31971801924075e-86
"Prmt2",9.66446350338373e-84,-1.08523783398475,0.279,0.547,1.82581044505925e-79
"Smarca2",3.46236207810446e-83,-1.26612749838374,0.244,0.5,6.54109443795495e-79
"Cux1",9.54404298420025e-65,-1.05504787561847,0.348,0.544,1.80306060057511e-60
