"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Bcl11b",1.6103177993812e-144,-11.7563815587481,0,0.978,3.04221238659096e-140
"Bcl11a",2.80940966861082e-123,-7.44509685803675,0.008,0.935,5.30753674593957e-119
"Rit2",2.86605077640378e-92,-6.75331849415788,0.006,0.717,5.41454312678203e-88
"Enc1",3.92778928434005e-91,-5.11380645758119,0.022,0.87,7.42037951597522e-87
"Basp1",2.22970103783661e-84,-5.20417757787284,0.059,1,4.21235120068093e-80
"Bhlhe22",1.71367544676144e-78,-7.28029788660541,0.002,0.565,3.23747565402171e-74
"Nap1l2",2.62463931622869e-72,-6.98602885986645,0.003,0.543,4.95846859621925e-68
"Foxp1",9.85821325014508e-72,-4.85685188732184,0.053,0.891,1.86241364721741e-67
"Ndn",3.1984832713216e-71,-4.42626052375616,0.041,0.848,6.04257459618076e-67
"Bend6",4.16177890543926e-71,-5.04672563090303,0.019,0.696,7.86243270815585e-67
"Chd5",5.88788485103466e-69,-6.85535287117826,0.002,0.5,1.11233920605747e-64
"Plk2",7.49857238957247e-67,-4.75936792462633,0.029,0.739,1.41663029583803e-62
"App",1.4234350425165e-64,-4.60924644843773,0.1,1,2.68915348232218e-60
"Satb1",1.07182921398361e-63,-4.2434805287461,0.062,0.891,2.02489975105783e-59
"Tbr1",4.94917999178562e-63,-6.23700105178521,0.005,0.5,9.3499908404814e-59
"Fezf2",7.67908107284623e-62,-4.05021988871903,0.069,0.891,1.45073199628211e-57
"Tspyl4",8.38563573445036e-59,-3.87442892924299,0.07,0.891,1.58421430295236e-54
"Pak1",2.01580949891827e-55,-3.64495231983199,0.1,0.957,3.8082673053564e-51
"Trim37",8.20916457739404e-55,-3.51180969011989,0.053,0.804,1.55087537196128e-50
"Actl6b",1.83961421589179e-53,-4.45094480802985,0.016,0.543,3.47539917666277e-49
"Meg3",1.39472880947147e-51,-6.69177216864274,0.185,1,2.63492166685351e-47
"Chd3",3.98296193494452e-49,-3.09583626138129,0.093,0.935,7.52461168749719e-45
"Jade1",6.12455305741134e-49,-3.59103500959038,0.026,0.587,1.15705056360615e-44
"Prkcb",1.53439396449352e-43,-3.45499567226212,0.059,0.717,2.89877707772115e-39
"Nap1l3",1.07927983030229e-42,-3.75186965524614,0.024,0.522,2.03897545540708e-38
"Nap1l5",6.60197000401792e-41,-3.57216061119066,0.198,0.957,1.24724417315906e-36
"Mef2c",3.16205654590799e-37,-2.78648387268725,0.204,0.978,5.97375722652937e-33
"Spin1",9.50972489097318e-37,-3.07910544380938,0.048,0.609,1.79657722640265e-32
"Maged1",1.05008909969474e-34,-3.20798134511938,0.115,0.804,1.9838283271433e-30
"Nap1l1",1.75464200278833e-34,-2.87205046394917,0.104,0.783,3.31486967166771e-30
"Gsk3a",9.8365879144376e-33,-2.94161855675306,0.038,0.522,1.85832818879555e-28
"Tle4",1.1339612868526e-32,-2.55895327676159,0.188,0.957,2.14227966312194e-28
"Bcl7a",2.87696565190318e-32,-2.74185857048437,0.048,0.565,5.4351635095755e-28
"Cbx6",3.07748285073271e-32,-2.59613497674943,0.11,0.804,5.81398060160424e-28
"Ctnnb1",4.1705709382974e-32,-2.75486247718296,0.116,0.804,7.87904261663146e-28
"Gnas",2.04004081056422e-30,-2.93012090619699,0.308,0.978,3.85404509931793e-26
"Psip1",1.29182031216487e-29,-2.51108295953018,0.086,0.696,2.44050693374187e-25
"Usp22",1.52148004106747e-29,-2.79742340139332,0.065,0.609,2.87438009358466e-25
"Atxn1",1.70774337401644e-29,-2.69822987691906,0.054,0.565,3.22626878219185e-25
"Klhdc3",1.47086254467522e-27,-2.153291900683,0.096,0.717,2.77875351940042e-23
"Pds5b",3.30418893586582e-27,-2.21011725577492,0.064,0.587,6.24227373763771e-23
"Thra",4.36769465508788e-27,-2.12066819212933,0.217,0.957,8.25144874239202e-23
"Id2",2.37417934098898e-25,5.50307922938972,0.931,0.196,4.48529961099638e-21
"Zbtb18",2.88332899632988e-25,-2.38176065239167,0.065,0.565,5.4471851398664e-21
"Skil",1.00072952847201e-24,-2.34993106353006,0.061,0.543,1.89057822518931e-20
"Glyr1",1.11322552392646e-24,-2.28123955374738,0.132,0.761,2.10310565980187e-20
"Morf4l2",2.71851646363208e-23,-2.03719270118438,0.179,0.848,5.13582130309372e-19
"Nfe2l1",1.46981295833889e-22,-1.80266896699398,0.061,0.522,2.77677064089383e-18
"Cfdp1",1.59757605953007e-22,-1.70914033059466,0.108,0.696,3.01814069166421e-18
"Pink1",2.535976262776e-22,-2.28259046337899,0.07,0.543,4.79096635563642e-18
"Apbb1",1.34601466007162e-21,-2.02070846554498,0.091,0.609,2.5428908958073e-17
"Uba1",1.94764019544519e-21,-2.31538170755146,0.096,0.609,3.67948185723505e-17
"Ppp3ca",3.2171721840273e-21,-1.86389549103398,0.389,0.978,6.07788169006437e-17
"Tspyl1",3.79891369407419e-20,-1.94949205498723,0.102,0.63,7.17690775084496e-16
"Plcb1",1.6827373392881e-19,-1.89554753171143,0.252,0.87,3.17902738138308e-15
"Hp1bp3",2.02214385846416e-19,-1.69752862411281,0.207,0.891,3.82023417741049e-15
"Prkca",2.08526139859181e-19,-1.87821767147903,0.301,0.891,3.93947583421966e-15
"Nucks1",2.50678347017944e-18,-1.91804343647641,0.172,0.783,4.73581533186301e-14
"Ctbp1",4.84124591183313e-18,-2.04414956110765,0.102,0.587,9.14608177663515e-14
"Zbtb7a",1.50662340016116e-17,-1.68105407258288,0.163,0.761,2.84631292758447e-13
"Morf4l1",3.59846554186049e-17,-1.45967858400713,0.568,0.978,6.79822110168283e-13
"Tox",1.23245665683402e-16,-1.72550024248076,0.091,0.543,2.32835711609084e-12
"Mtf2",8.71892333606603e-16,-1.56638143602803,0.088,0.522,1.64717899664959e-11
"Cbx5",1.66058428806912e-15,-1.59562754522843,0.113,0.587,3.13717583702019e-11
"Smarcc2",1.68741724340062e-15,-1.8144846050053,0.124,0.609,3.18786865623246e-11
"Mkrn1",2.16049997261897e-15,-1.57314026888961,0.123,0.609,4.08161654827176e-11
"Swi5",2.62258162534541e-15,-1.57295813939133,0.317,0.87,4.95458120660254e-11
"Atf2",1.8087804915376e-14,-1.54506759598622,0.12,0.587,3.41714810461283e-10
"Zmynd8",2.01766551786016e-14,-1.28582849092281,0.147,0.674,3.81177369634142e-10
"Naa60",3.75055548959812e-13,-1.42395660072,0.097,0.5,7.08554943094876e-09
"Sirt3",9.03890044078659e-13,-1.28165566736644,0.128,0.587,1.7076290712734e-08
"Zmynd11",3.71026817863236e-12,-1.25915969164239,0.183,0.696,7.00943864307225e-08
"Prdx1",1.37000135803823e-11,1.74233792893344,0.872,0.783,2.58820656560583e-07
"Ube2b",1.76526755487803e-11,-1.24670834187214,0.368,0.891,3.33494346467558e-07
"Clock",2.81734997966813e-11,-1.68076308133235,0.116,0.5,5.32253758158902e-07
"Wac",3.18811720899476e-11,-1.0676045514283,0.14,0.587,6.02299103123289e-07
"Set",4.06443809586764e-11,-1.29239916538057,0.137,0.565,7.67853645071314e-07
"Gsk3b",4.60597627191762e-11,-1.32540947178054,0.421,0.978,8.70161037290676e-07
"Aff4",5.49397926405686e-11,-1.17728200223299,0.137,0.565,1.03792256256562e-06
"Smarcd1",7.13659849207408e-11,-1.1114988850628,0.145,0.587,1.34824618712264e-06
"Gpx4",1.50082411093659e-10,-1.1240852891952,0.659,0.978,2.83535691038141e-06
"Mecp2",1.59083622501986e-10,-1.02908634422839,0.113,0.5,3.00540779630752e-06
"Znhit1",1.90608058388811e-10,-1.23801121483038,0.191,0.674,3.60096743908141e-06
"Hnrnpu",2.87857935498018e-10,-1.03727952547714,0.226,0.739,5.43821211742855e-06
"Nfix",1.75466886338209e-09,-1.10439346931153,0.177,0.609,3.31492041670145e-05
"Cdk5",3.35665715744189e-09,-1.13386257353767,0.18,0.63,6.34139670183922e-05
"Setd3",5.71531017941004e-09,-1.16817277331837,0.131,0.5,0.000107973639909415
"Rtf1",1.27488559818678e-08,-1.17426478063954,0.214,0.652,0.000240851387209447
"Cbx3",1.93110021494296e-08,-1.05610638659574,0.174,0.587,0.000364823452607023
"Xist",2.67492239188845e-08,2.29605062296223,0.692,0.435,0.000505346338275567
"Sumo1",2.99736470400206e-08,-1.11730098838331,0.319,0.739,0.000566262139880069
"Hdgf",6.97880444436698e-08,-1.09285829209736,0.174,0.565,0.00131843573562981
"Smarca2",1.04317036239198e-07,-1.0235928638682,0.156,0.522,0.00197075744863093
"Hmgn3",3.65792625452665e-07,1.12730794443376,0.864,0.848,0.00691055428005175
"Emc10",1.98700956873458e-06,-1.0179179819281,0.399,0.804,0.0375385847725337
