"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Bcl11b",1.16727780606707e-285,5.19563427245102,0.928,0.066,2.20522123122191e-281
"Ccnd2",1.79329760892004e-278,-5.20825458494071,0.164,0.946,3.38789784277174e-274
"Meg3",6.69690326956001e-276,3.6618337773194,0.981,0.354,1.26517896568528e-271
"Mef2c",2.25397993764146e-232,2.6068449513332,0.997,0.305,4.25821889819224e-228
"Hes5",1.01205314476731e-212,-8.78677845652657,0.011,0.741,1.91197080109441e-208
"Fezf2",6.03715753144792e-212,3.86762557525554,0.839,0.104,1.14053980084114e-207
"Basp1",1.40226841922708e-209,2.64106882056347,0.938,0.262,2.64916549760379e-205
"Sox9",4.94984504242441e-188,-7.44613459755105,0.011,0.681,9.35124725414819e-184
"Bhlhe22",2.46430756892491e-171,3.99860852824031,0.709,0.071,4.65556985921293e-167
"Enc1",1.12869629001864e-170,3.4550654264419,0.776,0.156,2.13233303110321e-166
"Foxp1",1.34919973759033e-159,2.47589845320842,0.863,0.23,2.54890814425566e-155
"Thra",1.97901182532595e-157,1.64391733783918,0.968,0.569,3.73874914040578e-153
"Fos",9.57691370371041e-154,-6.15159090373792,0.046,0.626,1.80927053690497e-149
"Bcl11a",1.26029071958218e-153,2.18281299020283,0.889,0.273,2.38094122743465e-149
"Chd3",1.26905711566843e-148,2.36090681151482,0.829,0.247,2.39750270292081e-144
"Bend6",7.13672153087962e-137,3.14759638905141,0.671,0.098,1.34826943161378e-132
"Hmgb2",4.4877310560251e-128,-4.84975152471265,0.074,0.585,8.47822151104262e-124
"Sox2",2.79009869296195e-122,-5.82408486682698,0.02,0.511,5.27105445074371e-118
"Hmgn1",4.22661281076766e-112,-1.42951443386613,0.753,0.91,7.98491692210227e-108
"Prdx1",3.19747811540278e-103,-1.40033880925428,0.749,0.928,6.04067565561894e-99
"Actl6b",2.1956108884366e-97,2.52567773648269,0.592,0.118,4.14794809043443e-93
"Zbtb18",1.37871170486497e-95,1.66616269251412,0.778,0.26,2.60466215283091e-91
"Pak1",1.42633081820548e-92,2.30549106250913,0.613,0.139,2.6946241817538e-88
"Nfia",4.15509050761076e-88,-1.85646315293018,0.382,0.745,7.84979698697825e-84
"Jun",2.76347813415724e-83,-2.44025913871836,0.283,0.654,5.22076289104986e-79
"Plk2",9.56859418744706e-80,2.13576612164401,0.573,0.139,1.8076988138925e-75
"H1f0",3.88841672195023e-76,-2.53258566764556,0.297,0.617,7.34599687110837e-72
"Usp22",1.63778334077277e-75,1.63258328948192,0.675,0.224,3.09410028738792e-71
"Znhit1",1.36835886718762e-69,1.61781490621843,0.662,0.233,2.58510357189085e-65
"Dpf1",2.54340163305861e-67,2.05960665474292,0.503,0.115,4.80499436517432e-63
"Hmgn3",3.53061499022314e-59,-1.3319478246816,0.628,0.786,6.67003783952956e-55
"Satb1",3.79550979345662e-59,1.96850613707066,0.556,0.189,7.17047710179824e-55
"Mkrn1",1.02654011527738e-54,1.21814889558491,0.697,0.298,1.93933958578204e-50
"Rtf1",9.68861109361272e-48,1.02119149480712,0.788,0.423,1.83037240780531e-43
"Nucks1",3.45809135087732e-46,1.09913812132993,0.72,0.353,6.53302618007743e-42
"Zeb2",4.97129991167718e-45,1.09441841744081,0.729,0.384,9.39177979314053e-41
"Bcl7a",7.61641756378505e-45,1.40667024922663,0.507,0.172,1.43889360615027e-40
"Nedd4",8.40950167853276e-43,-1.17479352739458,0.562,0.701,1.58872305710841e-38
"Mllt3",1.9440076746634e-42,1.37834514796419,0.503,0.181,3.67261929897409e-38
"Smarca2",3.60439356312314e-42,1.16525740454472,0.616,0.264,6.80942031945223e-38
"Smarcd3",1.01735218841485e-39,1.25812862565611,0.56,0.228,1.92198175435334e-35
"Aldoa",7.55195195501666e-38,-1.03295473936144,0.644,0.756,1.42671476334175e-33
"Phf20",3.43879879115652e-35,1.09729560305794,0.519,0.209,6.49657867625291e-31
"Cdk4",9.04760787295098e-35,-1.05312961366014,0.613,0.702,1.7092740793579e-30
"Sirt2",1.12169308494274e-20,-1.2355036677581,0.389,0.507,2.11910257607382e-16
