"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Fezf2",0,-6.1639048611584,0.031,0.839,0
"Bcl11b",4.403659203403e-260,-2.26865214421715,0.39,0.928,8.31939296706894e-256
"Bhlhe22",4.38838157283405e-214,-2.65305928107874,0.18,0.709,8.29053046739808e-210
"Tcf4",2.78657994900535e-213,1.38544794370087,0.985,0.909,5.26440683966091e-209
"H3f3b",9.1813177275223e-196,0.985353586974209,0.998,0.993,1.73453454508351e-191
"Ptma",1.55089378111425e-190,0.828614144201665,1,0.999,2.92994853128105e-186
"Foxp1",1.0992411091082e-186,-1.82270538889621,0.337,0.863,2.07668630332721e-182
"Enc1",6.56608062998175e-143,-1.95736379341108,0.394,0.776,1.24046395261615e-138
"Arx",1.30528959820187e-129,5.18720224588249,0.489,0.024,2.46595310892298e-125
"Meg3",5.77446783040615e-116,-0.737076550618646,0.981,0.981,1.09091246252033e-111
"Dlx1",1.99683888444577e-111,5.58932480849412,0.439,0.024,3.77242802049494e-107
"Dlx5",1.39448352824129e-104,5.37573954651387,0.415,0.017,2.63445828155345e-100
"Tox",2.79341612470097e-102,-2.1665568794788,0.089,0.405,5.27732174278508e-98
"Dlx2",8.61207663491868e-85,5.49965885662172,0.356,0.018,1.62699351786884e-80
"Id2",4.01455813345025e-76,-1.30796452241477,0.437,0.758,7.58430322571421e-72
"Tle4",5.3582925525454e-74,-2.7690057525955,0.082,0.322,1.01228862902688e-69
"Zbtb18",1.07650953828377e-60,-0.783659493324681,0.393,0.778,2.0337418197257e-56
"Bend6",8.23239187446057e-52,-1.03247484254413,0.381,0.671,1.55526347292309e-47
"Hnrnpa2b1",1.06379092841979e-50,0.677947003806869,0.906,0.864,2.00971382197067e-46
"Hmgn1",1.32819612738237e-49,0.852209607842669,0.831,0.753,2.50922812385078e-45
"Cited2",1.15444575224731e-41,2.60378586911277,0.287,0.07,2.18097891514563e-37
"Hnrnpk",2.48423885593311e-39,0.678977809523065,0.888,0.863,4.69322404662884e-35
"Zeb2",1.34813698009051e-37,0.693646617150064,0.833,0.729,2.54690038278699e-33
"Npm1",3.39572432801691e-36,0.558693219726727,0.901,0.851,6.41520240048954e-32
"Nfix",8.52116799727018e-35,-0.365380135244181,0.526,0.874,1.60981905804428e-30
"Cbfa2t3",1.60431913924083e-34,2.51999429591385,0.266,0.077,3.03087971785377e-30
"H3f3a",3.79941792303103e-32,0.443991989881344,0.989,0.992,7.17786034019022e-28
"Pak1",1.01378735513888e-30,-0.731778666565191,0.373,0.613,1.91524707132837e-26
"Tcf12",6.4512791471597e-28,1.9937154326226,0.297,0.126,1.21877565648141e-23
"Jun",6.73787981041895e-28,1.39883517609469,0.458,0.283,1.27292025378435e-23
"Plk2",9.37257593370718e-28,-0.743359568604293,0.35,0.573,1.77066704539596e-23
"Ddx5",5.77573447638412e-27,0.558103811933517,0.882,0.869,1.09115175727849e-22
"Mef2c",1.36381791171855e-26,-0.293547798987099,0.892,0.997,2.57652479881868e-22
"Znhit1",3.73849548993576e-25,-0.603765327890861,0.445,0.662,7.06276567958664e-21
"Nfia",7.30633885481535e-25,-0.814274959897036,0.197,0.382,1.38031353645172e-20
"Trim37",1.03132307918944e-24,-0.734259834177201,0.227,0.419,1.94837556120469e-20
"Ran",7.4251957488447e-24,0.489568070293686,0.859,0.831,1.40276798087174e-19
"Chd3",3.44342837668462e-23,-0.441251162340347,0.682,0.829,6.50532488923259e-19
"Tmpo",3.47772242973369e-23,1.61719273938607,0.308,0.153,6.5701132142529e-19
"Cux1",1.16503762142287e-22,1.27139041432707,0.387,0.234,2.20098907439208e-18
"Nsmf",1.4737484921443e-19,-0.624122323554384,0.284,0.466,2.784205651359e-15
"Maged1",4.52667321437403e-18,0.643586908576519,0.71,0.671,8.55179103659542e-14
"Swi5",7.16056320714115e-18,-0.351965127298263,0.759,0.873,1.35277360109311e-13
"Cdk4",1.33485996232875e-17,0.760902408585846,0.652,0.613,2.52181744083148e-13
"Basp1",9.8039725058476e-17,-0.304758005938209,0.855,0.938,1.85216648580473e-12
"Smarce1",5.97608153864936e-14,0.699237223436733,0.565,0.506,1.12900132428164e-09
"Wdr13",1.75390862187869e-13,-0.435245931051651,0.23,0.376,3.31348416845322e-09
"Morf4l2",3.1300977854997e-13,0.393393472913421,0.808,0.796,5.91338073636603e-09
"Brd3",6.85950395744756e-13,0.647141402062179,0.572,0.517,1.29589748764099e-08
"Aldoa",4.85468781115073e-12,-0.352441112962969,0.497,0.644,9.17147621282596e-08
"Lsm11",4.91869658695995e-12,-0.608426778800632,0.15,0.259,9.29240159208473e-08
"Smyd2",1.54448628604859e-11,-0.40452293680273,0.271,0.409,2.917843491603e-07
"Smarcb1",1.73612902989299e-11,0.714903111482525,0.51,0.445,3.27989496327384e-07
"Satb2",2.72547848202854e-11,-0.446441141870356,0.293,0.435,5.14897394824831e-07
"Bcl7a",5.92590537619965e-11,-0.321093614286998,0.348,0.507,1.11952204367164e-06
"Hdac2",5.98852005601659e-11,0.421942825742487,0.723,0.706,1.13135120898265e-06
"Faap100",1.61765833810768e-10,-0.368912032255215,0.203,0.324,3.05608013235304e-06
"Hmgn3",1.80101315582993e-10,-0.310743965613849,0.469,0.628,3.4024740539939e-06
"Nrip1",2.94434864246383e-10,1.03836313989862,0.275,0.184,5.56246345534266e-06
"Jmjd1c",6.75990053325857e-10,-0.395486413839739,0.27,0.398,1.27708040874321e-05
"Sf3b1",1.22363808872462e-09,0.501958613920435,0.637,0.613,2.31169707721856e-05
"Mier1",1.31591494650705e-09,-0.49512211344426,0.157,0.255,2.48602651694111e-05
"Prdx1",2.09368773392408e-09,-0.352223937831725,0.656,0.749,3.95539486692938e-05
"Nono",2.1630189433969e-09,0.448129381943477,0.67,0.668,4.08637538786543e-05
"Auts2",2.62049124013121e-09,0.670056721747389,0.492,0.44,4.95063205085588e-05
"Naa60",5.32529879745032e-09,-0.334834781507241,0.162,0.264,0.000100605544881431
"Cic",7.53539324694531e-09,-0.289428849581301,0.198,0.306,0.000142358649221291
"Mllt3",9.81577644175673e-09,-0.311596218446411,0.363,0.503,0.000185439648537668
"Kmt2c",1.67423643156068e-08,-0.364407047963522,0.219,0.324,0.000316296746650443
"Coprs",2.5893874884419e-08,0.851927979479082,0.38,0.318,0.000489187084316445
"Sap30",2.96326273530905e-08,1.21586220811348,0.27,0.2,0.000559819595954585
"Ezh2",4.63709262808148e-08,0.99141498825882,0.272,0.196,0.000876039539297153
"H1f0",5.91384042195708e-08,1.08369344727568,0.354,0.297,0.00111724273251613
"Dnajc2",6.10224812782665e-08,-0.258229700838599,0.354,0.488,0.00115283671630901
"Akirin1",7.17466565325413e-08,-0.274580061482967,0.206,0.311,0.00135543783521277
"Usp22",7.59175806999821e-08,-0.267878992855533,0.517,0.675,0.00143423493458406
"Plcb1",1.34551448271737e-07,0.793086049602257,0.481,0.455,0.00254194596074965
"Atxn1",1.55405433111133e-07,0.879087808336212,0.279,0.207,0.00293591944233553
"Pbrm1",1.94088333518309e-07,-0.278099599553463,0.464,0.597,0.00366671679682789
"Spin1",6.07941348869517e-07,-0.291445165886787,0.364,0.486,0.0114852279628429
"Nap1l5",1.78463140264944e-06,0.783885705272974,0.375,0.323,0.0337152564588532
"Skil",1.91655988161761e-06,-0.447839690015638,0.191,0.274,0.0362076492835199
"Atrn",2.62478745165356e-06,-0.268010706280261,0.19,0.277,0.0495874845366391
"Polr3d",2.76474317246764e-06,-0.269871960755467,0.175,0.258,0.0522315280142586
"Coq7",3.27977833922893e-06,0.809957195317104,0.265,0.203,0.0619615723847129
"Arid1b",4.18030578221089e-06,-0.308018964392762,0.209,0.294,0.0789743368375281
"Atf2",4.53621081915083e-06,-0.29638281896637,0.23,0.32,0.0856980947953976
"Atg5",6.25983456901015e-06,-0.264991627427662,0.184,0.265,0.11826079467774
"Prmt1",6.26509462184766e-06,0.255325520140531,0.754,0.73,0.118360167595946
"Rbmx",8.9762058716701e-06,0.626239025022013,0.448,0.422,0.169578481327592
"Anp32e",1.36005461024157e-05,1.08546666131609,0.27,0.223,0.256941516966838
"Ecsit",2.09576127279476e-05,-0.271930090071197,0.182,0.257,0.395931219656387
"Emc10",3.26967163719772e-05,0.31950407033602,0.704,0.753,0.617706365699393
"Xist",4.48763839316028e-05,0.677371723602695,0.371,0.319,0.84780464523584
"Maz",6.01857304017251e-05,-0.293447670270199,0.183,0.252,1
"Tcp1",7.62035860297246e-05,0.299354967918741,0.667,0.676,1
"Csnk2b",0.000104948131770683,0.472975314790729,0.497,0.491,1
"Kansl2",0.000121969223059933,0.593459552235865,0.392,0.36,1
"Chd6",0.00014074789681677,0.723798481396368,0.292,0.247,1
"Vps72",0.000204731697266667,0.599576970526328,0.397,0.372,1
"Trim27",0.000234104505227439,-0.291634363141211,0.226,0.294,1
"Mbd3",0.0008480145631266,0.392753549862642,0.524,0.532,1
"Dek",0.00113827056636403,0.431230705341884,0.468,0.458,1
"Acin1",0.00160694339416971,0.422021524332264,0.462,0.446,1
"Nkap",0.00224397357748568,0.461237468026879,0.325,0.293,1
"Tet3",0.002251398614031,0.611811782657977,0.266,0.233,1
"Smc3",0.00239256095847392,0.449804312939903,0.457,0.448,1
"Kdm5b",0.00241441102302956,0.420013595630296,0.42,0.409,1
"Arid1a",0.00287275037012648,0.42949106515531,0.459,0.466,1
"Fbl",0.00377238558412942,0.41243350548767,0.5,0.52,1
"Apex1",0.00435929784736346,0.413592126303375,0.434,0.431,1
"Nasp",0.00453654884475956,0.417679306120557,0.437,0.43,1
"Ski",0.00506180004878973,0.675486347819008,0.288,0.265,1
"Trp53",0.00777915598569267,0.571940476531293,0.255,0.227,1
"Sfpq",0.00794233815189559,0.334199918424407,0.527,0.547,1
"Ing4",0.00988464421565468,0.56874518397174,0.322,0.306,1
"Smarcd1",0.0120271804282659,0.454750847742135,0.384,0.381,1
"Ssrp1",0.0129842969447189,0.453153107005252,0.406,0.412,1
"Ncoa1",0.0133207374899093,0.609213211313662,0.316,0.305,1
"Uhrf2",0.0146224206697226,0.468212419265695,0.332,0.312,1
"Mef2a",0.0173953696021319,0.659205648543503,0.323,0.319,1
"Top2b",0.0188909588221468,0.324888257569043,0.485,0.498,1
"Mycn",0.0230071483995907,0.683672784360718,0.328,0.329,1
"Bptf",0.0252382496347778,0.371570626428896,0.426,0.438,1
"Ddx6",0.0255919509250258,0.567337965567248,0.285,0.27,1
"Mbtd1",0.0260061978271602,0.529878569306138,0.277,0.258,1
"Hmgn2",0.0267592787433798,0.517936592304189,0.535,0.569,1
"Rbbp4",0.0311111373284585,0.364978823599817,0.395,0.39,1
"Hnrnpl",0.0317387855293583,0.343269311711476,0.436,0.439,1
"Brd2",0.0344034926085643,0.311565994199312,0.5,0.52,1
