"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Satb1",2.55130344352761e-292,-6.27882343931668,0.017,0.856,4.81992246551237e-288
"Zbtb18",1.09183523991167e-285,-6.11331533832712,0.028,0.884,2.06269513524112e-281
"Basp1",3.48824302693955e-285,-6.15135905606886,0.031,0.888,6.5899887264942e-281
"Prkcb",2.94958878536741e-262,-5.80987858671523,0.034,0.848,5.57236313331611e-258
"Pak1",6.08107661284716e-249,-6.09985328082248,0.017,0.752,1.14883699369909e-244
"Nfix",5.2469573269037e-238,-5.10589367025182,0.045,0.84,9.91255178198647e-234
"Ppp3ca",2.16713725429655e-224,-5.79404455116128,0.169,1,4.09415570081704e-220
"Tbr1",5.07108550793008e-213,-7.90439578583412,0.003,0.592,9.5802947415815e-209
"Egr1",8.54389333211406e-202,-4.05608990065092,0.116,0.936,1.61411232830299e-197
"Bcl11a",2.2017901155233e-199,-6.31988277071129,0.008,0.588,4.15962188624663e-195
"Plcb1",1.78527578110432e-187,-4.49746626301339,0.05,0.736,3.37274300566227e-183
"Satb2",1.35040790973351e-179,-7.78246864873196,0.003,0.504,2.55119062306854e-175
"Id2",1.91806055131549e-170,-3.86967283562623,0.051,0.712,3.62359999354522e-166
"Nap1l5",1.43086019294626e-164,-3.88516444298714,0.072,0.748,2.70318107651407e-160
"Trim37",2.20302691092215e-154,-4.2492232808701,0.038,0.62,4.16195844011412e-150
"App",3.37596087430044e-149,-3.29912171857298,0.428,0.988,6.3778652837284e-145
"Ptma",5.6027815643545e-134,2.79264355811841,0.996,0.792,1.05847749313785e-129
"Foxp1",9.96710425903531e-134,-3.01275767587043,0.24,0.908,1.88298533661695e-129
"H3f3b",3.20402514257366e-130,2.39404485507284,0.998,0.832,6.05304429935015e-126
"Plk2",3.46218266791906e-121,-3.99083991605543,0.039,0.532,6.54075549623269e-117
"Meg3",1.95175201707251e-114,-1.92768469866951,0.891,1,3.68724991065338e-110
"Apbb1",6.67419221314345e-110,-3.03532699042683,0.124,0.724,1.26088839290706e-105
"Camta2",1.33453558162166e-102,-3.17303098490073,0.06,0.556,2.52120462079964e-98
"Cux1",7.73207614633301e-102,-2.73425006838734,0.144,0.744,1.46074382556523e-97
"Tspyl4",8.57783217703001e-100,-2.93929555396483,0.076,0.596,1.62052405488451e-95
"Mef2c",5.40902333042847e-97,-1.52483706085046,0.86,0.992,1.02187268758455e-92
"Hmgn1",2.58211050188085e-93,3.28598579783367,0.872,0.324,4.87812316015329e-89
"H3f3a",6.70799656026967e-91,1.77328675247317,0.973,0.78,1.26727471016615e-86
"Smarcd1",8.15412843979754e-84,-2.59797351842834,0.111,0.632,1.54047794484655e-79
"Atrn",8.15462214394421e-81,-2.88662641945311,0.069,0.512,1.54057121543394e-76
"Chd3",3.12328487257741e-80,-2.60332584606395,0.111,0.616,5.90050978127325e-76
"Banp",9.46684830329285e-80,-2.68011458203377,0.085,0.552,1.78847698145809e-75
"Ccnd2",2.57790149651049e-79,6.75962509384185,0.734,0.032,4.87017150720762e-75
"Auts2",4.40501913523354e-79,-3.06908410652042,0.071,0.504,8.32196215028321e-75
"Prdx1",5.87534893503481e-76,2.76385092540251,0.849,0.372,1.10997092080678e-71
"Gpx1",5.81440336075636e-75,3.17972631363585,0.808,0.3,1.09845708291409e-70
"Glyr1",4.46790846856227e-70,-2.43227381363848,0.113,0.58,8.44077267880784e-66
"Smarca2",1.59809810531255e-66,-2.33565162860213,0.102,0.548,3.01912694055647e-62
"Cbx6",2.51438317805634e-64,-1.93609496008667,0.277,0.784,4.75017269998405e-60
"Zmynd8",6.59824327894037e-64,-2.027343790415,0.142,0.624,1.24654012025741e-59
"Ctbp1",2.94229592546815e-59,-2.0282562995864,0.138,0.596,5.55858546239443e-55
"Gnas",7.63153995893973e-57,-1.48618246393454,0.52,0.908,1.44175052904289e-52
"Atxn1",5.73494204186661e-56,-2.04831031199397,0.131,0.568,1.08344525054944e-51
"Maged1",5.93411022891392e-50,-2.06310213218858,0.135,0.544,1.12107210444642e-45
"Bcas3",6.43558627434673e-50,4.70320938677436,0.592,0.08,1.21581095894958e-45
"Srpk2",1.14474372219974e-47,-1.5003490071151,0.295,0.776,2.16264983997974e-43
"Tcf4",1.365103702863e-47,-1.32767786500299,0.545,0.94,2.57895391544878e-43
"Gper1",5.73140175993478e-47,7.27515092417645,0.521,0.008,1.08277642048688e-42
"Prkca",7.79214929023197e-47,-1.99824988998351,0.126,0.516,1.47209284391062e-42
"Zbtb7a",7.4977943805821e-43,-1.6989312736712,0.242,0.672,1.41648331437957e-38
"Nfe2l1",3.7488435758449e-40,-1.87333603961575,0.145,0.512,7.08231528348618e-36
"Actb",4.93885101008084e-40,1.08720944813837,0.995,0.992,9.33047732824472e-36
"Klhdc3",2.00495322064731e-38,-1.61137325910304,0.168,0.552,3.78775762444691e-34
"Sbno1",2.9754951634599e-37,-1.56632386019895,0.199,0.592,5.62130546280844e-33
"Lamc1",5.12031366104457e-37,3.80155267624744,0.508,0.088,9.67329656844541e-33
"Spin1",3.27711262521975e-36,-1.57118863885098,0.144,0.508,6.19112117156516e-32
"Cdk2ap2",9.43409938519856e-35,2.77388341763509,0.563,0.204,1.78229005585171e-30
"Actn4",4.08726208708993e-34,1.87792465103503,0.681,0.376,7.7216555349303e-30
"Dnmt3a",6.33491550474947e-31,-1.45018274976594,0.198,0.568,1.19679223715727e-26
"Pole4",2.82938594678767e-29,2.22749222292713,0.583,0.288,5.34527593067126e-25
"Lmna",5.12181025648681e-29,2.28346571464953,0.555,0.232,9.67612393655487e-25
"Hnrnpu",5.1193011924347e-28,-1.3188260361885,0.241,0.612,9.67138381274765e-24
"Sfpq",1.66548855875448e-27,-1.34807986651555,0.231,0.596,3.14644098519896e-23
"Msl1",3.97898150583347e-26,-1.329055939035,0.179,0.504,7.5170918608206e-22
"Nr3c1",8.46628072905411e-26,-1.34055130541261,0.209,0.54,1.5994497553329e-21
"Gsk3b",1.17422924603715e-25,-1.0575346483717,0.481,0.788,2.21835389161339e-21
"Gatad2b",3.47973247351025e-24,-1.17790592039794,0.206,0.536,6.57391058895557e-20
"Set",3.99099693593033e-23,-1.18722768669928,0.258,0.596,7.53979141135958e-19
