"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cdk1",1.15861203591643e-10,8.85850570350516,0.6,0,2.28385604519847e-06
"Lmo2",4.92217305527266e-08,5.21086898848809,0.6,0.015,0.000970258752655347
"Ddx11",1.85970099278185e-07,8.33581447883538,0.4,0,0.00366584259697159
"Hat1",1.85970099278185e-07,8.33581447883538,0.4,0,0.00366584259697159
"Ipo4",1.85970099278185e-07,8.31004804746807,0.4,0,0.00366584259697159
"Mcm2",1.85970099278185e-07,8.51054061624592,0.4,0,0.00366584259697159
"Stat3",1.85970099278185e-07,8.5563313417196,0.4,0,0.00366584259697159
"Prdx1",1.469511266822e-06,3.23722494428383,1,0.132,0.0289670060915952
"Mef2c",1.47294449893715e-05,3.67863163642143,0.6,0.044,0.290346819630491
"Egr1",3.6733308249815e-05,4.79995407993875,0.4,0.015,0.724086972220353
"Tcf4",0.000878195544182243,-6.08185652353361,0,0.897,1
"Kat5",0.00198718180365523,3.38062436130333,0.4,0.044,1
"H3f3a",0.00767364909652265,-0.633409150658201,0.8,0.897,1
"Aldoa",0.00795442908932623,2.12036411805635,0.6,0.162,1
"Anp32b",0.0106286157505423,2.00779560370473,0.6,0.132,1
"Gpx1",0.0122442456490087,1.27279920835614,0.6,0.147,1
"Bag6",0.0131609380378072,2.71674381697219,0.4,0.074,1
"Nfix",0.0148929448623556,-2.40384408745813,0.2,0.706,1
"Dnajc9",0.0209773223840251,2.407628505314,0.4,0.074,1
"Rbbp7",0.0234731658948257,2.21462066544912,0.4,0.074,1
"Chd3",0.0286842752127453,-5.08116568974746,0,0.559,1
"Tipin",0.0292842582667911,2.54743124748007,0.4,0.103,1
"Gsk3b",0.0322218561790892,-5.14832063022097,0,0.544,1
"Glyr1",0.0380816704630863,2.15224238205599,0.4,0.088,1
"Rnf2",0.0464510648930872,2.17428879783898,0.4,0.118,1
