"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Spi1",2.62441955195009e-19,10.2945492572434,0.5,0,5.17325582080403e-15
"Klf2",3.1606357618431e-13,9.55248154275354,0.333,0,6.23024521374512e-09
"Cdk1",3.19662229506736e-10,9.05133320824098,0.25,0,6.30118186803678e-06
"Lmo2",9.60498853180775e-09,4.61564182848109,0.333,0.013,0.000189333533938994
"Cdk2ap2",4.11216585863443e-08,3.82832879612007,0.417,0.032,0.000810590134054019
"Gpx1",2.9988303058993e-07,2.75744715072303,0.667,0.14,0.00591129429898871
"Prdx1",7.65796999980666e-06,1.91047250804911,0.833,0.299,0.150953904636189
"Hmgb2",8.24392899594984e-06,2.70123178567923,0.5,0.083,0.162504328368163
"Tcf4",1.31355198341604e-05,-7.03194239518511,0,0.745,0.25892736697097
"Meg3",2.75579498170307e-05,-3.89991583010188,0.083,0.745,0.54322230679331
"Cenpa",0.000183254711090058,3.28976388402495,0.25,0.025,1
"Rbbp4",0.00056941187336229,2.00076410522744,0.5,0.14,1
"Gsk3b",0.000970556072196147,-6.34249780003484,0,0.535,1
"Cbx3",0.00134255251294013,-6.38500209921653,0,0.516,1
"Dlx1",0.00149264742677141,-6.38238706961419,0,0.51,1
"Hmg20b",0.00204771489427854,2.53989173574344,0.25,0.038,1
"Dlx2",0.00225673525227959,-6.2571358365985,0,0.484,1
"Psip1",0.00731975878958813,-2.7572626890203,0.083,0.49,1
"Nfix",0.00847823230988201,-5.93382578022152,0,0.395,1
"Maged1",0.0108332532266348,-2.64866393814962,0.083,0.465,1
"Dnajc9",0.015188549227933,1.85598388433903,0.333,0.102,1
"Dlx5",0.0181464683078699,-5.65884135504831,0,0.338,1
"Thra",0.0191865136110609,-1.82084462804882,0.167,0.516,1
"Zeb2",0.0249524671606468,-5.54154410941031,0,0.312,1
"Hdac2",0.0328061187538746,-2.13540509098245,0.083,0.42,1
"Fbl",0.0339364228094418,1.17089647094096,0.5,0.248,1
"Ncaph2",0.0359917014689731,1.88307940909784,0.25,0.076,1
"Cbx1",0.0394247853549842,-5.27209941701111,0,0.274,1
"Tdg",0.0394247853549842,-5.26684079504691,0,0.274,1
"Chd3",0.0455888178076648,-2.29855558673389,0.083,0.357,1
"Nap1l4",0.0456900298381758,-5.24606911761697,0,0.261,1
"Nedd4",0.0456900298381758,-5.16142879507253,0,0.261,1
"Tipin",0.0461025651887417,1.81766480886744,0.25,0.083,1
"Ppp3ca",0.0491438262757276,-5.18756673787805,0,0.255,1
"Hnrnpk",0.0495033643417726,-0.61715900890791,0.583,0.841,1
