"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gpx1",5.44419111398433e-07,-3.48167126543817,0.069,0.7,0.0107315895238859
"Ankrd17",2.56038358894927e-05,-7.64532169116294,0,0.3,0.50470281305368
"Dmap1",2.56038358894927e-05,-7.89672298001219,0,0.3,0.50470281305368
"Fam111a",2.56038358894927e-05,-7.96308400352219,0,0.3,0.50470281305368
"Spi1",2.56038358894927e-05,-8.32287647900107,0,0.3,0.50470281305368
"Rbpj",2.79036375687421e-05,-4.20920921589094,0.017,0.4,0.550036503755045
"Ccnd2",0.000188874825261642,6.9011435257874,0.724,0,1
"Klf2",0.000287920038254453,-3.13628232918851,0.086,0.5,1
"Hes5",0.000785884468779268,6.87949924176774,0.638,0,1
"Cenpa",0.00266681200383017,-3.49555025492561,0.034,0.3,1
"Trim27",0.00266681200383017,-3.42464556414009,0.034,0.3,1
"Chrac1",0.00302213001351641,-3.30979314932985,0.034,0.3,1
"Nfe2l2",0.00312228908906039,-2.56846246410221,0.069,0.4,1
"Cux1",0.0038092496864242,-2.27768283281469,0.069,0.4,1
"Id2",0.00468862722921926,2.13914586821998,0.655,0.2,1
"Actb",0.00856549015159195,-0.557123131631486,0.81,1,1
"Cited2",0.00920257793422475,-2.80685180765515,0.052,0.3,1
"Taf6",0.00920257793422475,-2.71992189863917,0.052,0.3,1
"Setd3",0.0101921759187295,-2.65776807530349,0.052,0.3,1
"Egr2",0.0137528391929929,-2.28524790046287,0.052,0.3,1
"Ppp4c",0.0145169205579144,-2.02397641828672,0.121,0.4,1
"Creb3",0.0151630979100037,-2.21295035863427,0.052,0.3,1
"Mkrn1",0.0151630979100037,-2.2281756759264,0.052,0.3,1
"Kansl2",0.0162507563683385,-1.85897844301542,0.103,0.4,1
"Cfdp1",0.0194818683012338,-2.00771080474446,0.121,0.4,1
"Sfr1",0.0220536185763597,2.67669794029608,0.466,0.1,1
"Acin1",0.0224978288343048,-2.13598362558541,0.069,0.3,1
"Hnrnpk",0.0323238649473035,1.07660780881451,0.672,0.4,1
"Mef2c",0.0327039561682401,-1.42771088522993,0.172,0.5,1
"Fos",0.0356419285733272,1.77317329372637,0.552,0.2,1
"Hdac1",0.0381307686716416,-2.20195766264712,0.086,0.3,1
"Hnrnpa2b1",0.0439405633725189,1.56384695729772,0.569,0.2,1
"Trmt112",0.044210918141209,-1.56693786244672,0.121,0.4,1
"Hmgn3",0.045871444511703,5.45767946137208,0.31,0,1
