"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Spi1",1.75383649808416e-36,-7.82460292145384,0.001,0.267,3.45716250502349e-32
"Cebpb",1.48051808107681e-20,-5.87059647683531,0.007,0.267,2.9183972414186e-16
"Gpx1",1.09754243920569e-11,-2.81982887995078,0.156,0.733,2.16347565616226e-07
"Lmo2",2.67118340652941e-10,-4.07574500341231,0.019,0.267,5.26543673095078e-06
"Prdx1",1.01974661293519e-07,-2.12158678449732,0.281,0.733,0.00201012452341785
"Cdk2ap2",5.0713367726029e-07,-3.34976844126023,0.049,0.333,0.00999661904615485
"Trmt112",8.61864224638955e-06,-1.96853471304026,0.184,0.6,0.169890675960831
"Actb",2.43019467944367e-05,-0.563533448559481,0.928,1,0.479039975211936
"Hmgb2",6.38189061032955e-05,-2.75968758104466,0.073,0.333,1
"Tcf4",0.000194286794614588,1.73844748724939,0.721,0.267,1
"Dlx2",0.000337145186761974,6.53187850045238,0.504,0,1
"Maged1",0.000377551483720543,6.52629663649173,0.499,0,1
"Meg3",0.000555117966863906,3.37412047209029,0.536,0.067,1
"Set",0.000611697783547981,1.71492899939739,0.689,0.2,1
"Ybx1",0.00102945620902782,0.552746725909927,0.973,0.8,1
"Xist",0.00133403356568582,1.79426730239184,0.652,0.2,1
"Aldoa",0.00215909932579521,-1.64008661066274,0.185,0.467,1
"Hdac2",0.00273146576948912,3.13760571471382,0.447,0.067,1
"Sarnp",0.00337906502273915,2.92905840117348,0.449,0.067,1
"Arx",0.00480957858288913,6.04215997774927,0.364,0,1
"Ctbp1",0.00540362299805602,2.83363509823954,0.427,0.067,1
"Psip1",0.00592904191578893,2.27544326024349,0.477,0.067,1
"Hmgb1",0.00601060212345122,0.680802526804677,0.896,0.6,1
"Zeb2",0.00779674910128613,5.86990248656634,0.335,0,1
"Hmgn1",0.00801517844913201,0.980941487383203,0.728,0.4,1
"Srsf2",0.00842247052009072,2.76673853500028,0.403,0.067,1
"Dlx1",0.0109268339273426,5.78855424537956,0.313,0,1
"Cfdp1",0.0123658465153648,5.69110796017098,0.305,0,1
"Smarcd1",0.0136930281180857,5.66004615167776,0.299,0,1
"Smarce1",0.0162716500723024,2.5659712572354,0.361,0.067,1
"Bcl11b",0.0170747495182576,5.65831877107089,0.284,0,1
"Vps72",0.0203820264845444,5.53703667880594,0.272,0,1
"Plk2",0.0228965859056648,5.53765192501636,0.264,0,1
"Atrx",0.0247248716534018,5.48515158688344,0.259,0,1
"Chmp2a",0.0252170392921973,-1.29574436301308,0.209,0.4,1
"Npm1",0.0345390959042765,-0.627567891514711,0.568,0.667,1
"Thra",0.034725897067,1.34820168704476,0.483,0.133,1
"Morf4l1",0.0401061697807672,-0.478249492048843,0.713,0.867,1
"Tsix",0.0417526169129104,2.34093452971136,0.305,0.067,1
