"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Plac8",5.31776966425713e-90,-12.9666559069453,0,0.667,1.04823875621837e-85
"Klf2",1.27128625322578e-60,-9.15423433049985,0.002,0.667,2.50595946235866e-56
"Myd88",1.98669487832313e-60,-8.50512739802273,0.002,0.667,3.91617294415056e-56
"Cdk2",9.03681622720814e-46,-11.3720966522068,0,0.333,1.78133721470727e-41
"Creb3l2",9.03681622720814e-46,-11.3720966522068,0,0.333,1.78133721470727e-41
"Ifi204",9.03681622720814e-46,-11.1146818349364,0,0.333,1.78133721470727e-41
"Irf7",9.03681622720814e-46,-11.3720966522068,0,0.333,1.78133721470727e-41
"Nfe2l2",9.03681622720814e-46,-11.1146818349364,0,0.333,1.78133721470727e-41
"Padi4",9.03681622720814e-46,-11.3720966522068,0,0.333,1.78133721470727e-41
"Prkcb",9.03681622720814e-46,-11.3720966522068,0,0.333,1.78133721470727e-41
"Spi1",9.03681622720814e-46,-11.4876133623135,0,0.333,1.78133721470727e-41
"Nfkbiz",1.28772354166866e-23,-7.75055570453084,0.002,0.333,2.53836064533726e-19
"Per2",1.28772354166866e-23,-7.86902331508673,0.002,0.333,2.53836064533726e-19
"Nupr1",1.82148203971068e-12,-6.87532152805317,0.005,0.333,3.5905053966777e-08
"Rest",8.09356133211405e-07,-5.22700513212104,0.012,0.333,0.0159540280978632
"Carm1",4.07296885601184e-06,-4.82179014282528,0.013,0.333,0.0802863620897055
"Cks2",4.07296885601184e-06,-4.81418355614612,0.013,0.333,0.0802863620897055
"Satb2",1.21555746297205e-05,-4.82227912067466,0.015,0.333,0.239610687101051
"Pphln1",3.59801660901212e-05,-4.48488968525706,0.016,0.333,0.709241033968469
"Nr4a1",0.000140630057515588,-4.29122299663896,0.02,0.333,1
"Setd1a",0.000293511825170363,-4.09431571176672,0.021,0.333,1
"Morc3",0.000442556570025851,-4.13417387249159,0.023,0.333,1
"Ttf1",0.00135548602904132,-4.35960966088592,0.028,0.333,1
"Wapl",0.00146483979639287,-3.87098216868943,0.028,0.333,1
"Prmt6",0.00186972477899749,-4.24707229568723,0.03,0.333,1
"E2f4",0.00208785008437729,-3.84616536712379,0.03,0.333,1
"Mis18a",0.00378492560845316,-3.28207303066599,0.031,0.333,1
"Aldoa",0.00492492520048747,-3.07653773407317,0.165,0.667,1
"Cdk2ap1",0.00639624107912959,-3.30128168331393,0.036,0.333,1
"Xist",0.0065395998695594,2.14378742832761,0.951,0.333,1
"Sirt2",0.00721841674521159,-2.32212422880295,0.147,0.667,1
"Tet2",0.00742875016762777,-3.24879492010887,0.036,0.333,1
"Taf6l",0.0101129300215555,-3.15359877565258,0.04,0.333,1
"Nufip1",0.010689264105005,-3.72981260120283,0.043,0.333,1
"Taf1",0.0109823338316022,-3.16922417090703,0.04,0.333,1
"Sirt3",0.0121892089501824,-3.20966752004098,0.043,0.333,1
"Srsf2",0.0127334961285905,-2.35224615894282,0.166,0.667,1
"Ppm1d",0.0130789051858929,-3.24703408441661,0.044,0.333,1
"Gpx1",0.0137276230253183,-2.70075657265706,0.214,0.667,1
"Smarcc2",0.0148251644980427,-2.10683130271436,0.17,0.667,1
"Max",0.0156752549109363,-2.27506777044846,0.18,0.667,1
"Mier1",0.0157583933339719,-3.04800438650684,0.043,0.333,1
"Hmgxb4",0.0163296941051539,-3.57523177345477,0.048,0.333,1
"Tcf4",0.0171352739017676,5.05003137702938,0.794,0,1
"Ppp4c",0.0185023733956667,-2.10325427185709,0.222,0.667,1
"Usp7",0.0210615475906867,-2.84881295637449,0.046,0.333,1
"Hmgn1",0.0217173626535571,4.89159495090237,0.763,0,1
"Exosc5",0.0231890057770563,-3.51094714169648,0.053,0.333,1
"Nelfa",0.0248598777788961,-2.80525669333102,0.049,0.333,1
"Hnrnpu",0.0291711191712308,-2.0397292875499,0.213,0.667,1
"Larp7",0.0319813551811431,-2.68698973815296,0.053,0.333,1
"Brcc3",0.0416583202904191,-2.76327186546082,0.063,0.333,1
"Ybx1",0.0417697870852437,1.49184303817405,0.86,0.333,1
"Rnf2",0.0483010626540266,-2.71131571620825,0.064,0.333,1
