"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Hdgf",5.12485645706081e-05,2.70793017692722,0.45,0.077,1
"Ubtf",0.00141729084880335,2.58074626654102,0.3,0.046,1
"Hmgn1",0.00331561007813156,0.858115352543465,0.8,0.508,1
"Maz",0.0071604039560747,2.2961405249817,0.25,0.046,1
"Hes1",0.00923350027512444,-6.36386520085678,0,0.277,1
"Ssbp1",0.0120693404342658,1.70317391487594,0.35,0.108,1
"Cbx5",0.0147537967742908,1.93260732926351,0.3,0.092,1
"Cbx1",0.0156609043107848,1.63855700309612,0.35,0.123,1
"Psip1",0.0198550942776751,1.15071605690427,0.5,0.215,1
"Anp32b",0.0256202687231959,1.25813486797392,0.4,0.138,1
"Fos",0.0259961472590872,-1.04550775494976,0.3,0.554,1
"Snw1",0.0266970321819424,1.52587014219919,0.3,0.092,1
"Ptma",0.0426003719434232,0.305882625562858,0.95,0.846,1
"Dnajc2",0.0486153754447611,1.46977150221278,0.25,0.077,1
