"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Hes5",4.0402302524178e-42,5.20430640987178,0.55,0.017,7.96410187356598e-38
"Sox9",1.40159193014382e-27,5.38079444718746,0.35,0.011,2.7628180126995e-23
"Ccnd2",4.58135812625907e-14,2.93842225617834,0.55,0.072,9.03077313848187e-10
"Aldoa",9.77789646833214e-10,2.06893748284329,0.7,0.185,1.92741895183763e-05
"H3f3b",5.11483791232556e-09,-0.611712288790808,0.9,0.992,0.000100823684927762
"Nfia",5.33554331199216e-07,2.38159592882027,0.4,0.08,0.010517422976599
"Mef2c",1.69147257305111e-06,-2.70368088897883,0.15,0.685,0.0333423073599836
"Hmgb2",3.21363292887163e-06,2.55934476233952,0.35,0.073,0.0633471322939176
"Prdx1",7.24304528797424e-06,1.54244610604663,0.65,0.281,0.142774908716548
"Dlx2",3.59359419094289e-05,-6.94691599973122,0,0.504,0.708369286918662
"Ybx1",0.000142882596599041,-0.538114080579074,0.8,0.973,1
"Meg3",0.000164781745820467,-2.77695014225249,0.1,0.536,1
"Ubtf",0.000368911024502687,2.07071811946244,0.3,0.08,1
"Anp32b",0.000384998181792206,1.73719811768471,0.4,0.128,1
"Morf4l1",0.000495086477588087,-1.21394728803079,0.35,0.713,1
"Tipin",0.000528844625544139,1.93896773824511,0.3,0.083,1
"Xist",0.00216989304822837,-1.22749915420924,0.3,0.652,1
"Tcf4",0.00225797605563499,-0.978657013280285,0.4,0.721,1
"Chd3",0.00261517589450099,-3.13888308738494,0.05,0.375,1
"Dlx1",0.0033273941748757,-6.2035917446584,0,0.313,1
"Maz",0.00365567199058198,1.89062378726007,0.25,0.079,1
"Ssbp1",0.00534315613618691,1.48406388490271,0.35,0.137,1
"Cbx5",0.00554380185907229,1.69963421688603,0.3,0.113,1
"Prmt1",0.00568232739712751,-0.835765167780029,0.45,0.724,1
"Bcl11b",0.00593074791554934,-6.07335627034973,0,0.284,1
"Bcl11a",0.00608481054045686,-6.0259601251194,0,0.283,1
"Hmgn3",0.00617238689392017,1.55773613674573,0.35,0.151,1
"Zeb2",0.00626714913485661,-2.95346346672705,0.05,0.335,1
"Plk2",0.00866579118081039,-5.9526894242952,0,0.264,1
"H3f3a",0.00871852191270832,-0.573504423129092,0.65,0.939,1
"Hmgn1",0.0108379560628702,0.433237461440001,0.8,0.728,1
"Arx",0.0125717736424669,-2.08021169089911,0.1,0.364,1
"Maged1",0.0152541315973738,-1.0610273888309,0.25,0.499,1
"Tsix",0.0154058587253397,-2.61595419426849,0.05,0.305,1
"Smarce1",0.0198253655869333,-1.78392082992908,0.1,0.361,1
"Jun",0.0236104729440397,1.05800422717567,0.4,0.209,1
"Smarcb1",0.0444398679929161,0.978753763394028,0.4,0.212,1
