"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Lhx2",1.11422089876337e-37,-4.01679924900324,0.021,0.323,2.19635223564236e-33
"Zbtb18",1.22710910669385e-32,-2.84771921907343,0.063,0.423,2.41887747111492e-28
"Bhlhe22",6.6839423283971e-32,-3.15379095021188,0.047,0.369,1.31753871177364e-27
"Ybx1",5.34020039044551e-27,0.535691919309618,0.973,0.838,1.05266030096462e-22
"Dlx2",2.53153076794666e-24,9.64735571787232,0.504,0,4.99015344977646e-20
"Nfix",1.28045883760006e-21,-1.71805541072645,0.176,0.554,2.52404046067724e-17
"Id2",1.45754532544752e-20,-1.81911590576174,0.168,0.508,2.87311334552216e-16
"Mef2c",5.64542641276222e-20,1.50142687926775,0.685,0.308,1.11282645448369e-15
"Enc1",2.39632801787997e-19,-2.49617737599946,0.064,0.315,4.723641788845e-15
"Bcl11a",2.68549810725295e-16,-1.28727765030312,0.283,0.6,5.29365386901702e-12
"Arx",5.88449605040401e-16,9.1576371951692,0.364,0,1.15995186145564e-11
"Meg3",9.76743197354889e-16,2.018612417326,0.536,0.154,1.92535619062596e-11
"Dlx1",7.57240961397867e-13,5.48174523172311,0.313,0.008,1.49267338310747e-08
"Mllt3",2.39829579569747e-12,-1.8626720324471,0.076,0.285,4.72752067247885e-08
"Nfia",1.61120243854536e-09,-1.84130428740248,0.08,0.254,3.17600224686061e-05
"Hmgb1",1.81017433450232e-09,0.403581370213234,0.896,0.754,3.56821564817097e-05
"Bcl11b",2.20085503609308e-09,3.04091743621218,0.284,0.038,4.33832544714668e-05
"Cdk2ap1",1.35063946995484e-08,-1.62977506749339,0.099,0.269,0.000266238052317498
"Hmgn2",5.75657111894416e-06,0.663651980827328,0.615,0.408,0.113473529896627
"Xist",6.64780868631651e-06,0.550780502008451,0.652,0.469,0.131041604824671
"Hmgn3",8.24103407605519e-06,-1.13276461060473,0.151,0.308,0.1624472637072
"Tsix",7.71458417901532e-05,1.12473106970396,0.305,0.123,1
"Hdgf",0.000152518994545429,1.12109604309264,0.293,0.131,1
"Prmt1",0.000241551890338944,0.462443116751242,0.724,0.523,1
"Fos",0.000476519099132404,1.16689437703564,0.271,0.131,1
"Gnas",0.000598896413198957,0.460692588968448,0.615,0.469,1
"Morf4l1",0.000863438443170808,0.373595584662682,0.713,0.569,1
"Smarcd1",0.00181507593266341,0.834178968121041,0.299,0.169,1
"Cdk4",0.00295346626597017,-0.367956063779054,0.488,0.585,1
"Thra",0.00321429242969664,0.504486959562124,0.483,0.354,1
"Set",0.00322920668927208,0.375003076063565,0.689,0.523,1
"Sumo1",0.00679611631059546,0.30448046539278,0.64,0.523,1
"Csnk2b",0.00762366058823604,-0.746736263570286,0.164,0.262,1
"Ctbp1",0.0085898215471664,0.48592241205944,0.427,0.315,1
"Cux1",0.00975104859500176,-0.700253352044329,0.187,0.277,1
"Ran",0.0107681811623935,0.311426513823063,0.588,0.492,1
"Cfdp1",0.013966032979394,0.617860777821925,0.305,0.2,1
"Srsf2",0.0143435825419958,0.467273814881138,0.403,0.292,1
"Nono",0.014654668023412,-0.498929969999111,0.281,0.377,1
"Park7",0.016852071935811,0.349834167577446,0.563,0.446,1
"Psip1",0.0257905193388489,0.37323328070453,0.477,0.362,1
"Plk2",0.0305762078219493,0.631031912387642,0.264,0.177,1
"Npm1",0.0372307760339568,0.272484858523292,0.568,0.492,1
"Aldoa",0.0413770260095647,-0.562649196815634,0.185,0.262,1
"Ppp3ca",0.0413982825826323,0.424156514985667,0.349,0.262,1
