"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Top2b",4.4179264671567e-09,-8.410102518293,0,0.571,8.70861665205928e-05
"Sall1",4.7598633306063e-05,-7.46060343499421,0,0.286,0.938264259729114
"Shprh",4.7598633306063e-05,-7.40697487675049,0,0.286,0.938264259729114
"Skil",4.7598633306063e-05,-7.58357689226352,0,0.286,0.938264259729114
"Zmynd11",4.7598633306063e-05,-7.48062823570094,0,0.286,0.938264259729114
"Ccnt2",5.11023867379024e-05,-3.33910075817339,0.052,0.571,1
"Atrx",7.8449445227043e-05,-3.30870132832906,0.069,0.571,1
"Gpx1",0.000299927712294809,-2.69014192246119,0.069,0.571,1
"Arid4b",0.0016720007173059,-3.94663572606876,0.017,0.286,1
"Sgf29",0.00195293025918964,-2.52368407824786,0.052,0.429,1
"Dnajc2",0.0020366129229043,-3.390303292922,0.017,0.286,1
"Dpf2",0.0020366129229043,-3.61479897301568,0.017,0.286,1
"Ezh2",0.0020366129229043,-3.32074255729628,0.017,0.286,1
"Nap1l5",0.00205762968639136,-2.06628898904145,0.172,0.714,1
"Mbd3",0.00344678467278188,-1.88107828862759,0.19,0.714,1
"Prdx1",0.00753499241448286,1.08135233070795,0.793,0.571,1
"Chrac1",0.0103013618527195,-2.72424626974811,0.034,0.286,1
"Utp3",0.0119119208617973,-2.77973948991152,0.034,0.286,1
"Aldoa",0.013045179151407,2.38170725665952,0.655,0.143,1
"Ntmt1",0.0136683760287895,-2.2491509062674,0.086,0.429,1
"Naa60",0.0137419100572637,-2.66197765750711,0.034,0.286,1
"Tada3",0.0137419100572637,-2.58669777112214,0.034,0.286,1
"Id2",0.0203063500468791,1.82689360444389,0.655,0.286,1
"Ppp3ca",0.0283405294838391,-1.56256273066005,0.172,0.571,1
"Cdk4",0.0298909949726498,-1.27984351247976,0.293,0.714,1
"Basp1",0.031355631393383,-2.37949640946721,0.052,0.286,1
"Gtf2b",0.0351408570549935,-2.27007525501793,0.052,0.286,1
"Tfpt",0.0351408570549935,-2.46983459017647,0.052,0.286,1
"Nono",0.0392421546585171,-1.46008278357274,0.103,0.429,1
"Brms1l",0.043890556979552,-2.24485479928612,0.052,0.286,1
"Set",0.0449221095788176,-1.58336212677096,0.121,0.429,1
