"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Bcl11a",0.000610018899597312,-3.55635177095946,0.077,0.684,1
"Fos",0.00433173990196485,6.66471292554634,0.385,0,1
"Zbtb18",0.00861889110186389,-2.94556729800336,0.077,0.526,1
"Ptma",0.01014093037125,-0.446443269558761,0.846,1,1
"Pink1",0.0122914326016337,6.06235952797935,0.308,0,1
"Sox10",0.0122914326016337,6.3560200979084,0.308,0,1
"Atrx",0.0170110485408849,-5.7863515228275,0,0.368,1
"Smarce1",0.0170110485408849,-5.6591686202261,0,0.368,1
"Ybx1",0.019035451793735,0.537891854930812,0.923,0.789,1
"Nap1l5",0.0209034232054309,2.97207337461047,0.385,0.053,1
"Wbp2",0.0217081296072816,2.35808014889335,0.462,0.105,1
"Nfix",0.0246552226924016,-1.64231089024633,0.231,0.632,1
"Psip1",0.0263318919697694,-1.76826639189533,0.154,0.632,1
"Rbmx",0.0294795193210236,-2.41579970593813,0.077,0.421,1
"Dhx30",0.0297116344145348,-1.86203172889547,0.154,0.474,1
"Actl6b",0.030091230366642,-5.60820617103701,0,0.316,1
"Bud31",0.030091230366642,-5.49956493436255,0,0.316,1
"Smarca2",0.030091230366642,-5.51830917009705,0,0.316,1
"Apex1",0.0332843911214746,-2.45688092850189,0.077,0.421,1
"Mef2c",0.0332843911214746,-2.58698243375102,0.077,0.421,1
"Id2",0.0374947747046072,-1.30843126617478,0.231,0.632,1
"Cbx1",0.0399501322830066,-2.17372170343567,0.077,0.474,1
"Hnrnpk",0.0443520550011888,0.591278072584441,0.846,0.684,1
"Cdk2ap1",0.0451638736376759,2.77571019010937,0.308,0.053,1
"Chmp2a",0.0451638736376759,2.98223946910782,0.308,0.053,1
"Xbp1",0.0451638736376759,3.04898053054514,0.308,0.053,1
