"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gpx1",7.18266399904296e-13,3.71539738795216,0.733,0.077,1.41584672749135e-08
"Cebpb",2.88557229860041e-09,9.18421504463389,0.267,0,5.68804011500113e-05
"Spi1",2.88557229860041e-09,8.86209021945834,0.267,0,5.68804011500113e-05
"Prdx1",8.38657291960085e-07,2.25858984901733,0.733,0.269,0.0165316125391172
"Lmo2",3.85815523445745e-06,4.26990991007199,0.267,0.015,0.0760519559816252
"Cdk2ap2",1.25758620816356e-05,3.64248942600943,0.333,0.038,0.247895393353201
"Actb",0.000143720691671001,0.493641554741445,1,0.931,1
"Tcf4",0.000525792001027361,-1.72370085970301,0.267,0.7,1
"Trmt112",0.000854878271076508,1.5559383479727,0.6,0.238,1
"Maged1",0.000947664262617252,-6.42370870898821,0,0.469,1
"Zbtb18",0.00216636724935572,-6.27888990845903,0,0.423,1
"Morf4l1",0.00347316939119385,0.851845076711525,0.867,0.569,1
"Nfix",0.00654222488043216,-1.89719278476772,0.133,0.554,1
"Hmgb2",0.00656625392743475,2.08241366458103,0.333,0.108,1
"Hdac2",0.00955326919869671,-2.9483792887185,0.067,0.392,1
"Npm1",0.00965377906844306,0.900052750038003,0.667,0.492,1
"Chmp2a",0.00983642367911921,1.67290163924345,0.4,0.162,1
"Sarnp",0.0104116007503702,-2.81415339592492,0.067,0.4,1
"Lhx2",0.010799423209536,-5.91665478946715,0,0.323,1
"Ppp4c",0.0116781766971144,1.47658286982446,0.4,0.131,1
"Hmgn3",0.0135549066490399,-5.80541684408849,0,0.308,1
"Smarce1",0.0144037822160872,-2.70336037376494,0.067,0.385,1
"Atrx",0.0169331474989924,-5.69159656296097,0,0.292,1
"Mllt3",0.0188936724671671,-5.56938310254145,0,0.285,1
"Bhlhe22",0.0193481284320022,-2.62300089702273,0.067,0.369,1
"Set",0.0204374043322541,-1.33992592333382,0.2,0.523,1
"Cdk2ap1",0.0234449311307427,-5.64848183035539,0,0.269,1
"Kmt2e",0.0234449311307427,-5.57578029268636,0,0.269,1
"Jun",0.0248667150699694,1.62783091006958,0.333,0.123,1
"Vps72",0.0260751695255255,-5.47384500693347,0,0.262,1
"Zeb2",0.0260751695255255,-5.5638376760781,0,0.262,1
"Ddx5",0.0280640649365785,-1.20644270436932,0.267,0.723,1
"Tdg",0.0289709838119332,-5.39998343302815,0,0.254,1
"Fbl",0.0289709838119332,1.40099240316243,0.4,0.208,1
"Park7",0.0320401770137845,0.838474503106775,0.667,0.446,1
"Psip1",0.0372937689884868,-1.90220997953896,0.067,0.362,1
"Dek",0.0383248164711187,1.49857284145848,0.333,0.146,1
"Rbbp4",0.0409720234816581,1.38814299399223,0.333,0.131,1
"Fus",0.0421581022147878,-2.44249826599201,0.067,0.3,1
"Enc1",0.0431477271934183,-2.39844733163068,0.067,0.315,1
"Id2",0.0436542283404298,-1.25875447428757,0.2,0.508,1
"Aldoa",0.0448127945333038,1.07743741384711,0.467,0.262,1
"Ctbp1",0.0448491515356924,-2.3477126861801,0.067,0.315,1
