"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tipin",0.000210046237216672,-2.91941273365367,0.038,0.263,1
"Hnrnpl",0.000458538275030637,-2.03080670853742,0.085,0.368,1
"Kdm5a",0.000545794959604408,-2.25334400995808,0.062,0.316,1
"Cbx5",0.00115306150487601,-1.66501883892121,0.123,0.421,1
"Nedd4",0.0100412241024378,-1.45680074085132,0.131,0.368,1
"Rbmx",0.016349270271239,-1.13225289709936,0.169,0.421,1
"Kdm6b",0.0210061278855259,-1.0658169523395,0.208,0.474,1
"Ybx1",0.0262879943324102,0.319659879458713,0.838,0.789,1
"Psip1",0.0270516671896441,-0.773821317911403,0.362,0.632,1
"Maged1",0.0332174218066246,1.29336000088722,0.469,0.211,1
"Cdk2ap1",0.0347882643397994,2.60711121031711,0.269,0.053,1
"Dhx30",0.0353120224188233,-0.9321981175838,0.238,0.474,1
"Cbx3",0.0360060828576439,-0.564547238917654,0.508,0.789,1
"Sarnp",0.036802520591245,1.49713434340397,0.4,0.158,1
"Srsf2",0.0386560582230063,-0.813594745429432,0.292,0.526,1
"Lhx2",0.0410064310126345,1.88768736314034,0.323,0.105,1
"Top2b",0.0418120778866572,-1.06022650757943,0.177,0.368,1
"Bcl7a",0.0439913827586246,-1.16537175320327,0.138,0.316,1
