"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Nap1l5",0.000369051549037972,-7.25963341970488,0,0.545,1
"Pax6",0.00054950349870446,6.52787636556693,0.7,0,1
"Zeb1",0.00141992992969579,-6.70427068309053,0,0.455,1
"Trim28",0.00233164703033721,-3.36435838708053,0.05,0.545,1
"Hmgb2",0.00464599507165957,3.48233450662003,0.6,0.091,1
"Sox10",0.00512935945294412,-6.45142221609697,0,0.364,1
"Hmgb1",0.00530445428627388,0.364144707088746,0.9,0.909,1
"Hnrnpu",0.00773374303114752,-3.0859437232142,0.05,0.455,1
"H1f0",0.00813291913613025,2.77156586979778,0.6,0.091,1
"H3f3b",0.00826447227762699,0.283600201406569,0.95,1,1
"Tcf4",0.0112972614548111,1.99500197007149,0.65,0.182,1
"Ran",0.0124743550311644,1.14303995424168,0.8,0.455,1
"Hes5",0.0149813296381014,1.67410105332116,0.65,0.273,1
"Ctcf",0.0176187442624529,-5.97345798811017,0,0.273,1
"Hmg20a",0.0176187442624529,-5.75386341694209,0,0.273,1
"Hmgn2",0.0208309971071746,0.827151463077398,0.8,0.636,1
"Emc10",0.0234799414371203,-1.9908654643329,0.15,0.545,1
"Meg3",0.0334162684011249,-2.67698579191051,0.05,0.364,1
"Ptma",0.0395703601584532,0.296519269977154,0.95,1,1
"Gpx1",0.0446340698148007,-1.63370196322166,0.15,0.545,1
